HYPERPARAMS
version: 7	h1_size: 512	h2_size: 512	npop: 50	sigma: 0.1	 alpha: 0.03
ENVIRONMENT
delta_l: 0.0001	max_steps: 500	goal_eps: 0.003


ep	reward	steps	start_d	end_d	covered	info
149	-505.7	500	0.0521	0.0532	-0.0011	False
150	-429.2	500	0.0460	0.0318	0.0142	False
151	-461.3	500	0.0726	0.0648	0.0077	False
152	-322.6	500	0.0717	0.0362	0.0355	False
153	-183.0	500	0.0859	0.0225	0.0634	False
154	-258.7	500	0.0934	0.0452	0.0483	False
155	-327.7	500	0.0623	0.0279	0.0345	False
156	-171.3	500	0.1031	0.0373	0.0657	False
157	-533.8	500	0.0378	0.0446	-0.0068	False
158	-330.9	500	0.0721	0.0383	0.0338	False
159	-256.0	500	0.0768	0.0281	0.0488	False
160	-592.6	500	0.0290	0.0475	-0.0185	False
161	-319.3	500	0.0960	0.0599	0.0361	False
162	-465.8	500	0.0590	0.0521	0.0068	False
163	-513.3	500	0.0602	0.0629	-0.0027	False
164	-528.3	500	0.0212	0.0269	-0.0057	False
165	-311.2	500	0.0884	0.0506	0.0378	False
166	-147.8	500	0.0921	0.0216	0.0704	False
167	-462.5	500	0.0420	0.0345	0.0075	False
168	-500.3	500	0.0669	0.0669	-0.0001	False
169	-330.5	500	0.1051	0.0712	0.0339	False
170	-195.7	500	0.0900	0.0291	0.0609	False
171	-429.8	500	0.0643	0.0503	0.0140	False
172	-426.8	500	0.0713	0.0566	0.0146	False
173	-494.5	500	0.0608	0.0597	0.0011	False
174	-507.2	500	0.0617	0.0631	-0.0014	False
175	-490.1	500	0.0530	0.0510	0.0020	False
176	-270.0	500	0.0739	0.0279	0.0460	False
177	-621.9	500	0.0170	0.0414	-0.0244	False
178	-529.1	500	0.0473	0.0531	-0.0058	False
179	-258.3	500	0.1013	0.0530	0.0483	False
180	-550.1	500	0.0324	0.0424	-0.0100	False
181	-497.1	500	0.0367	0.0361	0.0006	False
182	-241.3	500	0.0939	0.0422	0.0517	False
183	-139.3	500	0.0980	0.0259	0.0721	False
184	-341.4	500	0.0967	0.0650	0.0317	False
185	-191.3	500	0.0896	0.0279	0.0617	False
186	-242.9	500	0.1140	0.0626	0.0514	False
187	-244.8	500	0.0967	0.0457	0.0510	False
188	-470.7	500	0.0641	0.0582	0.0059	False
189	-482.8	500	0.0591	0.0557	0.0034	False
190	-310.7	500	0.0832	0.0454	0.0379	False
191	-508.1	500	0.0365	0.0382	-0.0016	False
192	-381.2	500	0.0658	0.0420	0.0238	False
193	-426.5	500	0.0863	0.0716	0.0147	False
194	-507.9	500	0.0490	0.0505	-0.0016	False
195	-568.9	500	0.0342	0.0480	-0.0138	False
196	-212.0	500	0.0974	0.0397	0.0576	False
197	-360.2	500	0.0565	0.0285	0.0280	False
198	-436.2	500	0.0895	0.0768	0.0128	False
199	-480.7	500	0.0334	0.0296	0.0039	False
200	-463.8	500	0.0589	0.0517	0.0072	False
201	-349.1	500	0.0720	0.0418	0.0302	False
202	-427.7	500	0.0886	0.0741	0.0145	False
203	419.9	80	0.0533	0.0029	0.0503	True
204	-139.3	500	0.1078	0.0356	0.0721	False
205	-263.7	500	0.0650	0.0177	0.0473	False
206	-226.6	500	0.0883	0.0336	0.0547	False
207	-264.2	500	0.1119	0.0648	0.0472	False
208	-425.1	500	0.0648	0.0499	0.0150	False
209	-529.6	500	0.0492	0.0552	-0.0059	False
210	-345.8	500	0.0702	0.0394	0.0308	False
211	-260.6	500	0.1059	0.0581	0.0479	False
212	-62.8	500	0.1032	0.0158	0.0874	False
213	-532.2	500	0.0685	0.0750	-0.0064	False
214	-291.9	500	0.1083	0.0666	0.0416	False
215	-376.4	500	0.0647	0.0400	0.0247	False
216	-47.9	500	0.1082	0.0178	0.0904	False
217	-476.3	500	0.0392	0.0344	0.0047	False
218	-425.9	500	0.0447	0.0299	0.0148	False
219	-152.1	500	0.0924	0.0229	0.0696	False
220	465.2	109	0.0681	0.0030	0.0651	True
221	-491.8	500	0.0650	0.0634	0.0016	False
222	-198.0	500	0.1101	0.0497	0.0604	False
223	-174.5	500	0.0794	0.0142	0.0651	False
224	-346.1	500	0.0468	0.0160	0.0308	False
225	-69.6	500	0.1022	0.0161	0.0861	False
226	-351.8	500	0.0621	0.0324	0.0296	False
227	-165.7	500	0.0814	0.0145	0.0669	False
228	-525.8	500	0.0418	0.0470	-0.0052	False
229	-547.8	500	0.0323	0.0419	-0.0096	False
230	-516.1	500	0.0515	0.0547	-0.0032	False
231	-356.3	500	0.0468	0.0181	0.0287	False
232	-454.4	500	0.0455	0.0363	0.0091	False
233	-422.7	500	0.0609	0.0454	0.0155	False
234	-445.0	500	0.0656	0.0546	0.0110	False
235	-227.2	500	0.0712	0.0166	0.0546	False
236	-446.3	500	0.0638	0.0531	0.0107	False
237	-556.3	500	0.0332	0.0445	-0.0113	False
238	-498.8	500	0.0622	0.0619	0.0002	False
239	-249.7	500	0.0930	0.0429	0.0501	False
240	-380.9	500	0.0583	0.0345	0.0238	False
241	-396.2	500	0.0484	0.0277	0.0208	False
242	-296.6	500	0.0685	0.0278	0.0407	False
243	-459.6	500	0.0478	0.0398	0.0081	False
244	-482.3	500	0.0561	0.0526	0.0035	False
245	-573.1	500	0.0329	0.0475	-0.0146	False
246	-391.3	500	0.0647	0.0429	0.0217	False
247	-378.2	500	0.0494	0.0250	0.0244	False
248	-292.6	500	0.0881	0.0467	0.0415	False
249	-509.8	500	0.0415	0.0434	-0.0020	False
250	-267.8	500	0.0784	0.0320	0.0464	False
251	-361.6	500	0.0589	0.0313	0.0277	False
252	-524.1	500	0.0377	0.0425	-0.0048	False
253	-179.9	500	0.1015	0.0375	0.0640	False
254	-209.7	500	0.0949	0.0369	0.0581	False
255	-261.0	500	0.0841	0.0363	0.0478	False
256	-491.5	500	0.0246	0.0229	0.0017	False
257	-399.7	500	0.0479	0.0279	0.0201	False
258	-329.3	500	0.0845	0.0503	0.0341	False
259	-286.0	500	0.0852	0.0424	0.0428	False
260	-468.0	500	0.0246	0.0182	0.0064	False
261	-238.0	500	0.0996	0.0472	0.0524	False
262	-287.1	500	0.0753	0.0327	0.0426	False
263	-252.4	500	0.0908	0.0413	0.0495	False
264	-472.5	500	0.0722	0.0667	0.0055	False
265	-477.5	500	0.0507	0.0462	0.0045	False
266	-93.4	500	0.1029	0.0216	0.0813	False
267	-346.7	500	0.0594	0.0287	0.0307	False
268	-426.6	500	0.0458	0.0311	0.0147	False
269	-261.5	500	0.1016	0.0539	0.0477	False
270	-334.3	500	0.0802	0.0471	0.0331	False
271	-402.4	500	0.0532	0.0337	0.0195	False
272	-515.1	500	0.0442	0.0472	-0.0030	False
273	-95.1	500	0.1080	0.0270	0.0810	False
274	-571.5	500	0.0325	0.0468	-0.0143	False
275	-270.6	500	0.0809	0.0350	0.0459	False
276	-390.8	500	0.0741	0.0523	0.0218	False
277	-655.6	500	0.0623	0.0935	-0.0311	False
278	-105.5	500	0.1098	0.0309	0.0789	False
279	-230.7	500	0.1040	0.0501	0.0539	False
280	-500.0	500	0.0291	0.0291	-0.0000	False
281	-389.7	500	0.0781	0.0561	0.0221	False
282	-404.8	500	0.0839	0.0649	0.0190	False
283	-166.5	500	0.0972	0.0305	0.0667	False
284	-100.2	500	0.1030	0.0231	0.0800	False
285	-330.9	500	0.1046	0.0708	0.0338	False
286	-184.0	500	0.1103	0.0470	0.0632	False
287	-568.8	500	0.0292	0.0429	-0.0138	False
288	-512.1	500	0.0517	0.0541	-0.0024	False
289	-294.0	500	0.0917	0.0505	0.0412	False
290	-438.1	500	0.0589	0.0465	0.0124	False
291	-370.2	500	0.0814	0.0554	0.0260	False
292	-64.7	500	0.1137	0.0266	0.0871	False
293	-383.8	500	0.0748	0.0516	0.0232	False
294	-162.2	500	0.0884	0.0209	0.0676	False
295	-497.4	500	0.0294	0.0289	0.0005	False
296	8.8	500	0.1089	0.0072	0.1018	False
297	-166.0	500	0.1040	0.0372	0.0668	False
298	-507.1	500	0.0462	0.0476	-0.0014	False
299	-511.0	500	0.0515	0.0537	-0.0022	False
300	-226.8	500	0.0966	0.0420	0.0546	False
301	-404.5	500	0.0653	0.0462	0.0191	False
302	-327.8	500	0.0763	0.0418	0.0344	False
303	-258.9	500	0.0967	0.0485	0.0482	False
304	-377.8	500	0.0799	0.0554	0.0244	False
305	-474.1	500	0.0676	0.0624	0.0052	False
306	-450.3	500	0.0602	0.0503	0.0099	False
307	-368.2	500	0.0900	0.0637	0.0264	False
308	-334.9	500	0.0688	0.0358	0.0330	False
309	338.6	91	0.0388	0.0030	0.0358	True
310	-315.7	500	0.0993	0.0624	0.0369	False
311	-212.6	500	0.0949	0.0374	0.0575	False
312	-450.5	500	0.0326	0.0227	0.0099	False
313	-61.1	500	0.1092	0.0214	0.0878	False
314	-295.4	500	0.0584	0.0175	0.0409	False
315	-207.2	500	0.0810	0.0224	0.0586	False
316	-454.6	500	0.0742	0.0651	0.0091	False
317	-417.3	500	0.0576	0.0411	0.0165	False
318	-253.4	500	0.0736	0.0243	0.0493	False
319	-161.2	500	0.0919	0.0242	0.0678	False
320	-485.2	500	0.0432	0.0403	0.0030	False
321	-213.4	500	0.0896	0.0323	0.0573	False
322	-118.8	500	0.1042	0.0279	0.0762	False
323	-471.7	500	0.0442	0.0386	0.0057	False
324	-188.1	500	0.0885	0.0261	0.0624	False
325	-579.3	500	0.0542	0.0701	-0.0159	False
326	-341.8	500	0.0730	0.0413	0.0316	False
327	-201.8	500	0.0730	0.0134	0.0596	False
328	-312.2	500	0.0976	0.0600	0.0376	False
329	-535.3	500	0.0324	0.0395	-0.0071	False
330	-409.7	500	0.0502	0.0322	0.0181	False
331	-500.6	500	0.0247	0.0248	-0.0001	False
332	-482.6	500	0.0402	0.0367	0.0035	False
333	-255.2	500	0.0897	0.0408	0.0490	False
334	-475.0	500	0.0400	0.0350	0.0050	False
335	-357.0	500	0.0757	0.0471	0.0286	False
336	-355.2	500	0.0929	0.0639	0.0290	False
337	-17.7	500	0.1042	0.0077	0.0965	False
338	-479.5	500	0.0591	0.0550	0.0041	False
339	-224.5	500	0.1010	0.0459	0.0551	False
340	-262.6	500	0.0796	0.0321	0.0475	False
341	-158.6	500	0.0864	0.0182	0.0683	False
342	-299.2	500	0.0679	0.0277	0.0402	False
343	-190.2	500	0.0839	0.0220	0.0620	False
344	-474.0	500	0.0586	0.0534	0.0052	False
345	-406.2	500	0.0694	0.0507	0.0188	False
346	-335.5	500	0.0729	0.0400	0.0329	False
347	-449.3	500	0.0430	0.0329	0.0101	False
348	-222.5	500	0.0946	0.0391	0.0555	False
349	-212.3	500	0.0916	0.0340	0.0575	False
350	-239.4	500	0.1062	0.0541	0.0521	False
351	-270.3	500	0.0645	0.0186	0.0459	False
352	-510.1	500	0.0315	0.0335	-0.0020	False
353	-473.9	500	0.0639	0.0587	0.0052	False
354	-529.9	500	0.0317	0.0377	-0.0060	False
355	-424.2	500	0.0493	0.0341	0.0152	False
356	-456.3	500	0.0511	0.0424	0.0087	False
357	-383.8	500	0.0729	0.0496	0.0232	False
358	-47.9	500	0.1093	0.0188	0.0904	False
359	-491.9	500	0.0285	0.0269	0.0016	False
360	-505.2	500	0.0616	0.0626	-0.0010	False
361	-429.1	500	0.0965	0.0824	0.0142	False
362	-293.0	500	0.0734	0.0320	0.0414	False
363	-188.7	500	0.1000	0.0377	0.0623	False
364	-460.6	500	0.0830	0.0751	0.0079	False
365	-586.1	500	0.0995	0.1167	-0.0172	False
366	-159.6	500	0.0944	0.0263	0.0681	False
367	-324.0	500	0.0765	0.0413	0.0352	False
368	-303.3	500	0.0825	0.0432	0.0393	False
369	-375.1	500	0.0739	0.0489	0.0250	False
370	-501.3	500	0.0438	0.0441	-0.0003	False
371	-272.7	500	0.1065	0.0610	0.0455	False
372	-435.0	500	0.0518	0.0388	0.0130	False
373	-569.4	500	0.0290	0.0429	-0.0139	False
374	-398.7	500	0.0829	0.0626	0.0203	False
375	-446.5	500	0.0619	0.0512	0.0107	False
376	-286.1	500	0.0941	0.0513	0.0428	False
377	-355.4	500	0.0969	0.0680	0.0289	False
378	-456.3	500	0.0297	0.0209	0.0087	False
379	-195.8	500	0.0963	0.0355	0.0608	False
380	-398.4	500	0.0619	0.0416	0.0203	False
381	-427.3	500	0.0449	0.0304	0.0145	False
382	-466.3	500	0.0347	0.0280	0.0067	False
383	-372.6	500	0.0895	0.0640	0.0255	False
384	-187.2	500	0.1042	0.0416	0.0626	False
385	-422.3	500	0.0720	0.0565	0.0155	False
386	-427.0	500	0.0976	0.0830	0.0146	False
387	-279.5	500	0.0925	0.0484	0.0441	False
388	-429.1	500	0.0921	0.0779	0.0142	False
389	-241.6	500	0.1019	0.0503	0.0517	False
390	-377.7	500	0.0839	0.0594	0.0245	False
391	-449.1	500	0.0739	0.0637	0.0102	False
392	-497.6	500	0.0180	0.0175	0.0005	False
393	-388.1	500	0.0655	0.0432	0.0224	False
394	-323.7	500	0.0643	0.0291	0.0353	False
395	-449.7	500	0.0512	0.0411	0.0101	False
396	-339.4	500	0.1013	0.0692	0.0321	False
397	-424.1	500	0.1033	0.0881	0.0152	False
398	-300.1	500	0.0970	0.0570	0.0400	False
399	-13.9	500	0.1112	0.0139	0.0972	False
400	-454.1	500	0.0845	0.0753	0.0092	False
401	-273.7	500	0.0710	0.0257	0.0453	False
402	-320.0	500	0.0831	0.0471	0.0360	False
403	-478.7	500	0.0425	0.0382	0.0043	False
404	-429.9	500	0.0501	0.0361	0.0140	False
405	-414.0	500	0.1049	0.0878	0.0172	False
406	-346.6	500	0.0662	0.0355	0.0307	False
407	-246.3	500	0.0988	0.0481	0.0507	False
408	-65.8	500	0.1059	0.0190	0.0868	False
409	-375.0	500	0.0400	0.0150	0.0250	False
410	-387.2	500	0.0703	0.0478	0.0226	False
411	-538.6	500	0.0263	0.0340	-0.0077	False
412	-350.1	500	0.1030	0.0730	0.0300	False
413	-4.3	500	0.1087	0.0095	0.0991	False
414	-184.4	500	0.0841	0.0210	0.0631	False
415	-400.6	500	0.0770	0.0571	0.0199	False
416	-314.2	500	0.0751	0.0379	0.0372	False
417	-241.4	500	0.0909	0.0392	0.0517	False
418	-245.8	500	0.0771	0.0263	0.0508	False
419	-335.2	500	0.0706	0.0376	0.0330	False
420	-565.1	500	0.0210	0.0340	-0.0130	False
421	-301.7	500	0.0850	0.0453	0.0397	False
422	-391.0	500	0.0914	0.0697	0.0218	False
423	-225.4	500	0.0894	0.0345	0.0549	False
424	-249.5	500	0.0729	0.0228	0.0501	False
425	-305.5	500	0.0673	0.0284	0.0389	False
426	-356.9	500	0.0662	0.0376	0.0286	False
427	-611.9	500	0.0347	0.0571	-0.0224	False
428	-461.9	500	0.0585	0.0509	0.0076	False
429	-127.8	500	0.0885	0.0141	0.0744	False
430	-150.3	500	0.0888	0.0188	0.0699	False
431	-304.6	500	0.0823	0.0432	0.0391	False
432	-296.7	500	0.0734	0.0328	0.0407	False
433	-349.3	500	0.0818	0.0517	0.0301	False
434	-256.5	500	0.0583	0.0095	0.0487	False
435	-518.5	500	0.0394	0.0431	-0.0037	False
436	-165.5	500	0.1037	0.0368	0.0669	False
437	-347.1	500	0.0797	0.0492	0.0306	False
438	-574.6	500	0.0461	0.0611	-0.0149	False
439	-42.2	500	0.1089	0.0173	0.0916	False
440	-341.8	500	0.0631	0.0315	0.0316	False
441	-269.8	500	0.0576	0.0115	0.0460	False
442	-423.9	500	0.0588	0.0435	0.0152	False
443	-251.9	500	0.0817	0.0321	0.0496	False
444	-596.7	500	0.0197	0.0390	-0.0193	False
445	-433.0	500	0.0434	0.0301	0.0134	False
446	-424.2	500	0.0615	0.0463	0.0152	False
447	-561.3	500	0.0467	0.0590	-0.0123	False
448	-521.2	500	0.0244	0.0286	-0.0042	False
449	-455.4	500	0.0298	0.0209	0.0089	False
450	-211.7	500	0.1057	0.0480	0.0577	False
451	-278.4	500	0.0853	0.0410	0.0443	False
452	-275.8	500	0.0630	0.0182	0.0448	False
453	-212.4	500	0.1010	0.0435	0.0575	False
454	-144.5	500	0.1103	0.0392	0.0711	False
455	-364.4	500	0.0920	0.0649	0.0271	False
456	-215.7	500	0.0818	0.0250	0.0569	False
457	-354.0	500	0.0488	0.0196	0.0292	False
458	-282.8	500	0.0806	0.0372	0.0434	False
459	-235.3	500	0.0773	0.0243	0.0529	False
460	-267.4	500	0.0819	0.0353	0.0465	False
461	-388.3	500	0.0488	0.0264	0.0223	False
462	-441.0	500	0.0824	0.0706	0.0118	False
463	-218.8	500	0.0974	0.0411	0.0562	False
464	4.4	500	0.1134	0.0125	0.1009	False
465	-551.2	500	0.0343	0.0446	-0.0102	False
466	-108.4	500	0.1173	0.0390	0.0783	False
467	-387.1	500	0.0635	0.0409	0.0226	False
468	-335.6	500	0.0747	0.0418	0.0329	False
469	-167.0	500	0.1013	0.0347	0.0666	False
470	-622.2	500	0.0124	0.0369	-0.0244	False
471	-360.5	500	0.0722	0.0443	0.0279	False
472	-308.3	500	0.0803	0.0419	0.0383	False
473	-355.5	500	0.0863	0.0574	0.0289	False
474	-187.2	500	0.0796	0.0171	0.0626	False
475	-537.2	500	0.0562	0.0636	-0.0074	False
476	-549.2	500	0.0258	0.0356	-0.0098	False
477	-429.6	500	0.0694	0.0553	0.0141	False
478	-354.7	500	0.0566	0.0275	0.0291	False
479	-355.7	500	0.0556	0.0268	0.0289	False
480	-441.9	500	0.0490	0.0374	0.0116	False
481	-527.7	500	0.0259	0.0314	-0.0055	False
482	-146.9	500	0.1044	0.0338	0.0706	False
483	-501.4	500	0.0536	0.0539	-0.0003	False
484	-476.3	500	0.0294	0.0247	0.0047	False
485	-245.8	500	0.0941	0.0433	0.0508	False
486	-298.7	500	0.0579	0.0176	0.0403	False
487	-480.1	500	0.0438	0.0398	0.0040	False
488	-548.3	500	0.0208	0.0305	-0.0097	False
489	-174.3	500	0.0843	0.0192	0.0651	False
490	-353.5	500	0.0769	0.0476	0.0293	False
491	-584.3	500	0.0164	0.0333	-0.0169	False
492	608.9	229	0.1205	0.0030	0.1176	True
493	-180.0	500	0.0987	0.0347	0.0640	False
494	-356.7	500	0.0407	0.0121	0.0287	False
495	-141.9	500	0.1015	0.0298	0.0716	False
496	-56.7	500	0.1110	0.0223	0.0887	False
497	-166.0	500	0.1025	0.0357	0.0668	False
498	-156.3	500	0.1045	0.0358	0.0687	False
499	-252.8	500	0.0968	0.0473	0.0494	False
500	-345.0	500	0.0598	0.0288	0.0310	False
501	-209.4	500	0.0948	0.0367	0.0581	False
502	-401.5	500	0.0603	0.0406	0.0197	False
503	-393.2	500	0.0567	0.0353	0.0214	False
504	-450.8	500	0.0477	0.0378	0.0098	False
505	-245.2	500	0.0990	0.0481	0.0510	False
506	-224.3	500	0.1061	0.0510	0.0551	False
507	-395.6	500	0.0490	0.0281	0.0209	False
508	-276.5	500	0.0885	0.0438	0.0447	False
509	-116.8	500	0.1094	0.0327	0.0766	False
510	-249.2	500	0.0758	0.0256	0.0502	False
511	-392.1	500	0.0510	0.0294	0.0216	False
512	-459.6	500	0.0608	0.0527	0.0081	False
513	-317.4	500	0.0834	0.0469	0.0365	False
514	-242.8	500	0.0780	0.0266	0.0514	False
515	-452.8	500	0.0464	0.0369	0.0094	False
516	-477.6	500	0.0237	0.0192	0.0045	False
517	-246.8	500	0.0833	0.0326	0.0506	False
518	-442.6	500	0.0378	0.0264	0.0115	False
519	-307.3	500	0.0720	0.0335	0.0385	False
520	-102.2	500	0.1052	0.0257	0.0796	False
521	-649.9	500	0.0567	0.0867	-0.0300	False
522	-363.4	500	0.0599	0.0326	0.0273	False
523	-456.0	500	0.0568	0.0480	0.0088	False
524	-356.0	500	0.0542	0.0254	0.0288	False
525	-379.8	500	0.0625	0.0384	0.0240	False
