HYPERPARAMS
version: 1	h1_size: 512	h2_size: None	npop: 50	sigma: 0.1	 alpha: 0.03
ENVIRONMENT
delta_l: 0.0001	max_steps: 500	goal_eps: 0.003


ep	reward	steps	start_d	end_d	covered	info
535	147.3	500	0.0704	0.0409	0.0295	False
536	0.5	500	0.0154	0.0153	0.0001	False
537	57.3	500	0.0441	0.0326	0.0115	False
538	6.5	500	0.0427	0.0414	0.0013	False
539	180.0	500	0.0722	0.0362	0.0360	False
540	196.8	500	0.0864	0.0470	0.0394	False
541	71.8	500	0.0628	0.0485	0.0144	False
542	239.4	500	0.1172	0.0693	0.0479	False
543	137.4	500	0.0899	0.0624	0.0275	False
544	175.7	500	0.0807	0.0456	0.0351	False
545	221.8	500	0.1081	0.0638	0.0444	False
546	35.0	500	0.0389	0.0318	0.0070	False
547	10.6	500	0.0367	0.0346	0.0021	False
548	-78.1	500	0.0196	0.0352	-0.0156	False
549	227.6	500	0.0793	0.0338	0.0455	False
550	41.6	500	0.0647	0.0563	0.0083	False
551	333.9	500	0.1016	0.0348	0.0668	False
552	166.4	500	0.0658	0.0326	0.0333	False
553	20.9	500	0.0512	0.0470	0.0042	False
554	86.6	500	0.0848	0.0675	0.0173	False
555	192.3	500	0.0854	0.0469	0.0385	False
556	360.6	500	0.1053	0.0332	0.0721	False
557	17.4	500	0.0368	0.0334	0.0035	False
558	-64.0	500	0.0140	0.0268	-0.0128	False
559	221.1	500	0.0714	0.0271	0.0442	False
560	155.2	500	0.0699	0.0389	0.0310	False
561	65.8	500	0.0805	0.0674	0.0132	False
562	143.8	500	0.0506	0.0218	0.0288	False
563	289.4	500	0.0847	0.0269	0.0579	False
564	730.7	194	0.0992	0.0029	0.0963	True
565	99.5	500	0.0625	0.0426	0.0199	False
566	194.1	500	0.0609	0.0221	0.0388	False
567	211.7	500	0.0868	0.0445	0.0423	False
568	-91.6	500	0.0248	0.0431	-0.0183	False
569	48.6	500	0.0293	0.0195	0.0097	False
570	144.2	500	0.0519	0.0231	0.0288	False
571	56.1	500	0.0203	0.0091	0.0112	False
572	273.4	500	0.0812	0.0265	0.0547	False
573	192.2	500	0.0803	0.0419	0.0384	False
574	133.8	500	0.0566	0.0298	0.0268	False
575	284.9	500	0.1085	0.0515	0.0570	False
576	312.0	500	0.0953	0.0329	0.0624	False
577	313.8	500	0.1078	0.0450	0.0628	False
578	166.5	500	0.0496	0.0163	0.0333	False
579	323.0	500	0.0920	0.0274	0.0646	False
580	197.1	500	0.0742	0.0348	0.0394	False
581	241.9	500	0.0742	0.0258	0.0484	False
582	237.2	500	0.0870	0.0396	0.0474	False
583	-63.4	500	0.0311	0.0438	-0.0127	False
584	192.6	500	0.0817	0.0432	0.0385	False
585	162.9	500	0.1053	0.0727	0.0326	False
586	46.2	500	0.0546	0.0454	0.0092	False
587	120.6	500	0.1190	0.0948	0.0241	False
588	282.5	500	0.0834	0.0269	0.0565	False
589	-61.7	500	0.0191	0.0315	-0.0123	False
590	153.1	500	0.0540	0.0234	0.0306	False
591	387.6	500	0.1013	0.0238	0.0775	False
592	42.2	500	0.0328	0.0244	0.0084	False
593	239.2	500	0.0688	0.0210	0.0478	False
594	254.1	500	0.0798	0.0290	0.0508	False
595	357.9	500	0.1123	0.0407	0.0716	False
596	-26.7	500	0.0400	0.0453	-0.0053	False
597	194.1	500	0.0626	0.0237	0.0388	False
598	117.9	500	0.0707	0.0471	0.0236	False
599	-81.7	500	0.0099	0.0262	-0.0163	False
600	341.9	500	0.0973	0.0289	0.0684	False
601	-29.7	500	0.0449	0.0508	-0.0059	False
602	-95.2	500	0.0268	0.0459	-0.0190	False
603	-144.6	500	0.0214	0.0503	-0.0289	False
604	63.8	500	0.0579	0.0451	0.0128	False
605	326.8	500	0.0998	0.0344	0.0654	False
606	287.9	500	0.0961	0.0385	0.0576	False
607	129.6	500	0.0665	0.0406	0.0259	False
608	119.6	500	0.0432	0.0193	0.0239	False
609	288.5	500	0.1050	0.0473	0.0577	False
610	367.7	500	0.1045	0.0310	0.0735	False
611	237.6	500	0.0572	0.0097	0.0475	False
612	192.5	500	0.0678	0.0293	0.0385	False
613	136.2	500	0.0563	0.0291	0.0272	False
614	-94.7	500	0.0154	0.0343	-0.0189	False
615	-16.9	500	0.0343	0.0377	-0.0034	False
616	177.8	500	0.0433	0.0078	0.0356	False
617	165.5	500	0.0626	0.0295	0.0331	False
618	251.1	500	0.0680	0.0178	0.0502	False
619	212.8	500	0.0792	0.0367	0.0426	False
620	-22.3	500	0.0221	0.0266	-0.0045	False
621	355.0	500	0.0988	0.0278	0.0710	False
622	342.6	500	0.0795	0.0110	0.0685	False
623	-16.2	500	0.0281	0.0314	-0.0032	False
624	418.8	500	0.1101	0.0264	0.0838	False
625	167.5	500	0.0857	0.0522	0.0335	False
626	378.5	500	0.0977	0.0220	0.0757	False
627	141.7	500	0.0647	0.0364	0.0283	False
628	51.0	500	0.0459	0.0357	0.0102	False
629	385.5	500	0.0949	0.0178	0.0771	False
630	140.4	500	0.0827	0.0547	0.0281	False
631	475.1	112	0.0481	0.0029	0.0451	True
632	197.5	500	0.0645	0.0250	0.0395	False
633	214.8	500	0.0940	0.0510	0.0430	False
634	165.2	500	0.0474	0.0144	0.0330	False
635	-65.9	500	0.0118	0.0249	-0.0132	False
636	-44.9	500	0.0187	0.0277	-0.0090	False
637	191.8	500	0.0634	0.0250	0.0384	False
638	407.9	500	0.0922	0.0106	0.0816	False
639	212.1	500	0.0601	0.0177	0.0424	False
640	467.6	500	0.1069	0.0134	0.0935	False
641	251.1	500	0.0824	0.0322	0.0502	False
642	219.7	500	0.0722	0.0282	0.0439	False
643	460.0	500	0.1052	0.0132	0.0920	False
644	410.0	500	0.0985	0.0165	0.0820	False
645	287.6	500	0.1145	0.0569	0.0575	False
646	263.2	500	0.1051	0.0525	0.0526	False
647	147.7	500	0.0531	0.0235	0.0295	False
648	49.1	500	0.0692	0.0594	0.0098	False
649	84.4	500	0.0496	0.0328	0.0169	False
650	163.9	500	0.0973	0.0645	0.0328	False
651	-34.3	500	0.0130	0.0198	-0.0069	False
652	287.3	500	0.0852	0.0277	0.0575	False
653	93.9	500	0.0545	0.0357	0.0188	False
654	47.8	500	0.0305	0.0209	0.0096	False
655	26.9	500	0.0704	0.0650	0.0054	False
656	231.3	500	0.0889	0.0426	0.0463	False
657	239.9	500	0.0963	0.0483	0.0480	False
658	402.7	500	0.1046	0.0241	0.0805	False
659	361.1	500	0.0870	0.0148	0.0722	False
660	85.0	500	0.0331	0.0161	0.0170	False
661	133.0	500	0.0667	0.0401	0.0266	False
662	-20.7	500	0.0434	0.0476	-0.0041	False
663	85.8	500	0.0381	0.0209	0.0172	False
664	226.7	500	0.0870	0.0416	0.0453	False
665	283.4	500	0.0687	0.0120	0.0567	False
666	61.6	500	0.0772	0.0649	0.0123	False
667	243.1	500	0.0844	0.0358	0.0486	False
668	277.2	500	0.0643	0.0088	0.0554	False
669	371.6	500	0.1054	0.0311	0.0743	False
670	56.8	500	0.0786	0.0672	0.0114	False
671	237.7	500	0.0694	0.0219	0.0475	False
672	161.5	500	0.0472	0.0149	0.0323	False
673	448.7	500	0.0981	0.0084	0.0897	False
674	421.5	500	0.1054	0.0211	0.0843	False
675	-31.8	500	0.0135	0.0198	-0.0064	False
676	78.9	500	0.0502	0.0344	0.0158	False
677	115.1	500	0.0455	0.0225	0.0230	False
678	244.7	500	0.0734	0.0244	0.0489	False
679	53.6	500	0.0681	0.0574	0.0107	False
680	177.5	500	0.0652	0.0297	0.0355	False
681	316.4	500	0.0951	0.0318	0.0633	False
682	189.2	500	0.0624	0.0245	0.0378	False
683	195.4	500	0.0860	0.0469	0.0391	False
684	259.7	500	0.1102	0.0582	0.0519	False
685	184.8	500	0.0601	0.0231	0.0370	False
686	5.6	500	0.0325	0.0314	0.0011	False
687	-6.8	500	0.0307	0.0321	-0.0014	False
688	264.9	500	0.0756	0.0227	0.0530	False
689	279.7	500	0.0784	0.0225	0.0559	False
690	144.6	500	0.0568	0.0278	0.0289	False
691	19.1	500	0.0523	0.0485	0.0038	False
692	145.4	500	0.1034	0.0743	0.0291	False
693	306.9	500	0.0856	0.0242	0.0614	False
694	131.7	500	0.0758	0.0494	0.0263	False
695	189.3	500	0.0846	0.0468	0.0379	False
696	378.8	500	0.1107	0.0349	0.0758	False
697	-25.8	500	0.0511	0.0563	-0.0052	False
698	-10.2	500	0.0873	0.0893	-0.0020	False
699	651.1	157	0.0833	0.0030	0.0803	True
700	312.9	500	0.1130	0.0504	0.0626	False
701	137.9	500	0.0474	0.0198	0.0276	False
702	171.0	500	0.0574	0.0232	0.0342	False
703	753.1	215	0.1038	0.0030	0.1009	True
704	240.3	500	0.0704	0.0223	0.0481	False
705	19.7	500	0.0327	0.0288	0.0039	False
706	266.7	500	0.0776	0.0242	0.0533	False
707	127.0	500	0.0744	0.0490	0.0254	False
708	48.6	500	0.0440	0.0343	0.0097	False
709	288.5	500	0.0994	0.0417	0.0577	False
710	218.7	500	0.0635	0.0197	0.0437	False
711	118.3	500	0.0601	0.0364	0.0237	False
712	448.6	500	0.1081	0.0184	0.0897	False
713	207.0	500	0.1052	0.0638	0.0414	False
714	-27.8	500	0.0421	0.0477	-0.0056	False
715	412.6	500	0.0985	0.0160	0.0825	False
716	301.9	500	0.0816	0.0212	0.0604	False
717	39.3	500	0.0571	0.0493	0.0079	False
718	134.2	500	0.0655	0.0386	0.0268	False
719	186.2	500	0.0718	0.0346	0.0372	False
720	252.9	500	0.1111	0.0606	0.0506	False
721	97.7	500	0.0592	0.0397	0.0195	False
722	256.3	500	0.1047	0.0534	0.0513	False
723	110.0	500	0.0410	0.0190	0.0220	False
724	157.9	500	0.0810	0.0494	0.0316	False
725	299.7	500	0.0800	0.0201	0.0599	False
726	55.4	500	0.0592	0.0481	0.0111	False
727	38.8	500	0.0486	0.0408	0.0078	False
728	-22.2	500	0.0478	0.0522	-0.0044	False
729	346.6	500	0.0937	0.0244	0.0693	False
730	305.7	500	0.0861	0.0249	0.0611	False
731	-5.3	500	0.0288	0.0299	-0.0011	False
732	368.9	500	0.0923	0.0185	0.0738	False
733	42.3	500	0.1010	0.0926	0.0085	False
734	78.1	500	0.0267	0.0111	0.0156	False
735	380.1	500	0.1101	0.0341	0.0760	False
736	16.3	500	0.0434	0.0401	0.0033	False
737	333.9	500	0.0990	0.0323	0.0668	False
738	80.2	500	0.0541	0.0380	0.0160	False
739	-124.3	500	0.0224	0.0473	-0.0249	False
740	25.4	500	0.0598	0.0547	0.0051	False
741	48.2	500	0.0562	0.0466	0.0096	False
742	-12.4	500	0.0781	0.0805	-0.0025	False
743	373.4	500	0.0965	0.0218	0.0747	False
744	109.9	500	0.0587	0.0367	0.0220	False
745	487.5	500	0.1091	0.0116	0.0975	False
746	51.0	500	0.0494	0.0392	0.0102	False
747	225.5	500	0.0869	0.0418	0.0451	False
748	186.2	500	0.0761	0.0389	0.0372	False
749	-80.0	500	0.0293	0.0453	-0.0160	False
750	224.7	500	0.0627	0.0177	0.0449	False
751	235.7	500	0.0728	0.0256	0.0471	False
752	444.7	500	0.1099	0.0209	0.0889	False
753	145.0	500	0.0545	0.0255	0.0290	False
754	120.1	500	0.0584	0.0343	0.0240	False
755	199.2	500	0.0703	0.0304	0.0398	False
756	178.3	500	0.0669	0.0312	0.0357	False
757	189.4	500	0.1012	0.0633	0.0379	False
758	17.4	500	0.0229	0.0195	0.0035	False
759	76.7	500	0.0358	0.0205	0.0153	False
760	140.4	500	0.0824	0.0544	0.0281	False
761	228.6	500	0.0900	0.0443	0.0457	False
762	231.7	500	0.0853	0.0389	0.0463	False
763	85.9	500	0.0612	0.0440	0.0172	False
764	84.9	500	0.0905	0.0735	0.0170	False
765	377.1	500	0.0854	0.0100	0.0754	False
766	144.1	500	0.0677	0.0389	0.0288	False
767	205.8	500	0.0715	0.0303	0.0412	False
768	92.4	500	0.0329	0.0144	0.0185	False
769	280.0	500	0.0883	0.0323	0.0560	False
770	20.4	500	0.0447	0.0406	0.0041	False
771	20.5	500	0.0511	0.0470	0.0041	False
772	303.6	500	0.0871	0.0264	0.0607	False
773	44.7	500	0.0273	0.0183	0.0089	False
774	148.9	500	0.0587	0.0289	0.0298	False
775	-73.4	500	0.0284	0.0431	-0.0147	False
776	-113.3	500	0.0178	0.0405	-0.0227	False
777	327.6	500	0.0934	0.0278	0.0655	False
778	170.2	500	0.0713	0.0373	0.0340	False
779	97.4	500	0.0637	0.0442	0.0195	False
780	412.8	500	0.0943	0.0118	0.0826	False
781	142.3	500	0.0566	0.0281	0.0285	False
782	144.9	500	0.0551	0.0261	0.0290	False
783	242.6	500	0.0674	0.0189	0.0485	False
784	-8.6	500	0.0249	0.0266	-0.0017	False
785	-49.9	500	0.0274	0.0373	-0.0100	False
786	-3.9	500	0.0363	0.0371	-0.0008	False
787	-8.7	500	0.0277	0.0295	-0.0017	False
788	236.1	500	0.0851	0.0379	0.0472	False
789	-17.9	500	0.0330	0.0365	-0.0036	False
790	302.1	500	0.0867	0.0263	0.0604	False
791	167.2	500	0.0648	0.0314	0.0334	False
792	399.0	500	0.1117	0.0319	0.0798	False
793	230.8	500	0.0798	0.0336	0.0462	False
794	28.8	500	0.0927	0.0869	0.0058	False
795	245.4	500	0.0739	0.0248	0.0491	False
796	-29.6	500	0.0482	0.0542	-0.0059	False
797	225.0	500	0.0724	0.0274	0.0450	False
798	175.1	500	0.0859	0.0509	0.0350	False
799	-80.0	500	0.0182	0.0342	-0.0160	False
800	343.3	500	0.0961	0.0274	0.0687	False
801	296.5	500	0.0738	0.0145	0.0593	False
802	214.8	500	0.0676	0.0246	0.0430	False
803	240.6	500	0.0623	0.0142	0.0481	False
804	308.0	500	0.0834	0.0218	0.0616	False
805	315.4	500	0.0911	0.0281	0.0631	False
806	150.2	500	0.0538	0.0237	0.0300	False
807	292.0	500	0.0723	0.0139	0.0584	False
808	-78.6	500	0.0274	0.0431	-0.0157	False
809	351.6	500	0.0926	0.0222	0.0703	False
810	437.0	500	0.0940	0.0066	0.0874	False
811	146.6	500	0.0541	0.0247	0.0293	False
812	48.6	500	0.0547	0.0450	0.0097	False
813	420.9	500	0.1058	0.0216	0.0842	False
814	267.3	500	0.1105	0.0570	0.0535	False
815	35.5	500	0.0415	0.0344	0.0071	False
816	47.4	500	0.0761	0.0666	0.0095	False
817	347.2	500	0.0971	0.0276	0.0694	False
818	382.4	500	0.1008	0.0243	0.0765	False
819	168.0	500	0.0651	0.0315	0.0336	False
820	-14.5	500	0.0138	0.0167	-0.0029	False
821	805.8	243	0.1144	0.0028	0.1115	True
822	-23.6	500	0.0395	0.0442	-0.0047	False
823	221.2	500	0.0778	0.0336	0.0442	False
824	218.6	500	0.1009	0.0572	0.0437	False
825	261.1	500	0.0814	0.0292	0.0522	False
826	19.7	500	0.0409	0.0369	0.0039	False
827	-41.5	500	0.0359	0.0442	-0.0083	False
828	175.3	500	0.0842	0.0492	0.0351	False
829	106.4	500	0.1013	0.0800	0.0213	False
830	124.4	500	0.0524	0.0275	0.0249	False
831	34.4	500	0.0560	0.0492	0.0069	False
832	273.1	500	0.0989	0.0442	0.0546	False
833	-16.1	500	0.0506	0.0538	-0.0032	False
834	82.4	500	0.0473	0.0309	0.0165	False
835	35.7	500	0.0575	0.0503	0.0071	False
