HYPERPARAMS
version: 0	h1_size: 100	h2_size: None	npop: 50	sigma: 0.1	 alpha: 0.03
ENVIRONMENT
delta_l: 0.0001	max_steps: 500	goal_eps: 0.003


ep	reward	steps	start_d	end_d	covered	info
66	329.3	500	0.0880	0.0222	0.0659	False
67	95.1	500	0.0347	0.0157	0.0190	False
68	176.7	500	0.0635	0.0282	0.0353	False
69	279.0	500	0.1064	0.0506	0.0558	False
70	45.3	500	0.0331	0.0240	0.0091	False
71	43.1	500	0.0422	0.0336	0.0086	False
72	58.2	500	0.0717	0.0601	0.0116	False
73	378.2	500	0.0966	0.0209	0.0756	False
74	-11.7	500	0.0235	0.0258	-0.0023	False
75	-113.7	500	0.0318	0.0546	-0.0227	False
76	180.8	500	0.0721	0.0360	0.0362	False
77	2.7	500	0.0336	0.0331	0.0005	False
78	90.0	500	0.0475	0.0295	0.0180	False
79	152.4	500	0.0605	0.0300	0.0305	False
80	361.0	500	0.0982	0.0260	0.0722	False
81	68.2	500	0.0456	0.0320	0.0136	False
82	402.6	500	0.0979	0.0174	0.0805	False
83	201.1	500	0.0475	0.0073	0.0402	False
84	330.4	500	0.0996	0.0335	0.0661	False
85	299.1	500	0.0770	0.0171	0.0598	False
86	310.4	500	0.0832	0.0211	0.0621	False
87	341.0	500	0.0813	0.0131	0.0682	False
88	388.8	500	0.0956	0.0179	0.0778	False
89	261.3	500	0.0909	0.0386	0.0523	False
90	102.3	500	0.0456	0.0251	0.0205	False
91	94.6	500	0.0574	0.0385	0.0189	False
92	96.8	500	0.0589	0.0396	0.0194	False
93	302.7	500	0.0895	0.0290	0.0605	False
94	221.1	500	0.0681	0.0239	0.0442	False
95	246.5	500	0.0913	0.0420	0.0493	False
96	203.1	500	0.0594	0.0187	0.0406	False
97	232.0	500	0.1113	0.0649	0.0464	False
98	198.2	500	0.0758	0.0362	0.0396	False
99	262.2	500	0.0706	0.0181	0.0524	False
100	300.7	500	0.0905	0.0303	0.0601	False
101	274.5	500	0.0721	0.0172	0.0549	False
102	234.5	500	0.0659	0.0190	0.0469	False
103	73.9	500	0.0413	0.0265	0.0148	False
104	-152.2	500	0.0348	0.0652	-0.0304	False
105	361.7	500	0.0874	0.0151	0.0723	False
106	-174.6	500	0.0163	0.0512	-0.0349	False
107	308.4	500	0.0732	0.0115	0.0617	False
108	145.3	500	0.0617	0.0326	0.0291	False
109	152.7	500	0.0663	0.0357	0.0305	False
110	127.1	500	0.0429	0.0175	0.0254	False
111	312.9	500	0.0764	0.0138	0.0626	False
112	141.6	500	0.0519	0.0236	0.0283	False
113	328.9	500	0.0764	0.0106	0.0658	False
114	54.6	500	0.0360	0.0251	0.0109	False
115	167.9	500	0.0541	0.0206	0.0336	False
116	326.7	500	0.0795	0.0142	0.0653	False
117	22.7	500	0.0570	0.0524	0.0045	False
118	293.3	500	0.0755	0.0169	0.0587	False
119	103.4	500	0.0472	0.0265	0.0207	False
120	81.4	500	0.0353	0.0190	0.0163	False
121	33.8	500	0.0312	0.0244	0.0068	False
122	386.5	500	0.0891	0.0118	0.0773	False
123	-114.9	500	0.0353	0.0583	-0.0230	False
124	400.2	500	0.0982	0.0181	0.0800	False
125	373.4	500	0.0998	0.0251	0.0747	False
126	246.6	500	0.0786	0.0293	0.0493	False
127	317.4	500	0.1050	0.0416	0.0635	False
128	53.2	500	0.0332	0.0226	0.0106	False
129	106.8	500	0.0503	0.0289	0.0214	False
130	138.9	500	0.0499	0.0221	0.0278	False
131	91.6	500	0.0526	0.0343	0.0183	False
132	283.6	500	0.0795	0.0228	0.0567	False
133	100.3	500	0.1069	0.0869	0.0201	False
134	240.8	500	0.0942	0.0461	0.0482	False
135	167.9	500	0.0999	0.0663	0.0336	False
136	315.6	500	0.0771	0.0139	0.0631	False
137	222.8	500	0.0906	0.0461	0.0446	False
138	39.5	500	0.0654	0.0575	0.0079	False
139	192.6	500	0.0490	0.0105	0.0385	False
140	-128.1	500	0.0261	0.0517	-0.0256	False
141	80.9	500	0.0389	0.0228	0.0162	False
142	387.3	500	0.0908	0.0133	0.0775	False
143	263.7	500	0.0965	0.0438	0.0527	False
144	208.5	500	0.0671	0.0254	0.0417	False
145	193.1	500	0.0734	0.0348	0.0386	False
146	316.9	500	0.0792	0.0158	0.0634	False
147	143.1	500	0.0563	0.0277	0.0286	False
148	147.5	500	0.0605	0.0310	0.0295	False
149	302.9	500	0.0824	0.0218	0.0606	False
150	273.0	500	0.0897	0.0351	0.0546	False
151	207.5	500	0.1093	0.0678	0.0415	False
152	174.5	500	0.0709	0.0360	0.0349	False
153	339.4	500	0.1014	0.0335	0.0679	False
154	130.8	500	0.0641	0.0379	0.0262	False
155	583.9	341	0.0698	0.0030	0.0669	True
156	175.7	500	0.0616	0.0264	0.0351	False
157	362.1	500	0.0995	0.0271	0.0724	False
158	213.9	500	0.0999	0.0571	0.0428	False
159	181.3	500	0.0631	0.0268	0.0363	False
160	300.3	500	0.0898	0.0297	0.0601	False
161	245.6	500	0.0653	0.0162	0.0491	False
162	320.8	500	0.0879	0.0237	0.0642	False
163	231.3	500	0.0550	0.0087	0.0463	False
164	315.3	500	0.1133	0.0502	0.0631	False
165	271.9	500	0.1022	0.0478	0.0544	False
166	278.4	500	0.0809	0.0252	0.0557	False
167	135.5	500	0.0457	0.0186	0.0271	False
168	715.9	344	0.0962	0.0028	0.0934	True
169	217.1	500	0.0741	0.0307	0.0434	False
170	246.5	500	0.1056	0.0563	0.0493	False
171	106.7	500	0.0671	0.0458	0.0213	False
172	-245.7	500	0.0241	0.0733	-0.0491	False
173	206.3	500	0.0770	0.0357	0.0413	False
174	-81.1	500	0.0325	0.0487	-0.0162	False
175	196.6	500	0.0501	0.0108	0.0393	False
176	220.0	500	0.0828	0.0388	0.0440	False
177	169.2	500	0.0797	0.0458	0.0338	False
178	150.3	500	0.1014	0.0713	0.0301	False
179	296.1	500	0.0983	0.0390	0.0592	False
180	380.3	500	0.0921	0.0160	0.0761	False
181	34.0	500	0.0404	0.0336	0.0068	False
182	262.0	500	0.0836	0.0311	0.0524	False
183	210.6	500	0.0672	0.0251	0.0421	False
184	497.5	500	0.1132	0.0137	0.0995	False
185	96.0	500	0.0335	0.0143	0.0192	False
186	135.1	500	0.0476	0.0206	0.0270	False
187	169.4	500	0.0633	0.0294	0.0339	False
188	-43.1	500	0.0429	0.0516	-0.0086	False
189	235.8	500	0.0552	0.0080	0.0472	False
190	-79.8	500	0.0215	0.0374	-0.0160	False
191	29.4	500	0.0398	0.0339	0.0059	False
192	344.9	500	0.0904	0.0215	0.0690	False
193	227.5	500	0.0664	0.0209	0.0455	False
194	104.1	500	0.0605	0.0397	0.0208	False
195	-69.8	500	0.0464	0.0604	-0.0140	False
196	370.9	500	0.0960	0.0218	0.0742	False
197	101.7	500	0.0858	0.0654	0.0203	False
198	356.6	500	0.1045	0.0332	0.0713	False
199	172.4	500	0.0746	0.0402	0.0345	False
200	520.5	500	0.1153	0.0112	0.1041	False
201	209.0	500	0.0653	0.0235	0.0418	False
202	127.3	500	0.0645	0.0390	0.0255	False
203	188.4	500	0.0715	0.0338	0.0377	False
204	-21.1	500	0.0379	0.0421	-0.0042	False
205	313.2	500	0.0965	0.0339	0.0626	False
206	116.4	500	0.0544	0.0312	0.0233	False
207	244.4	500	0.0748	0.0260	0.0489	False
208	192.1	500	0.0755	0.0371	0.0384	False
209	36.6	500	0.0412	0.0338	0.0073	False
210	202.7	500	0.0696	0.0290	0.0405	False
211	334.8	500	0.0925	0.0255	0.0670	False
212	165.6	500	0.0701	0.0369	0.0331	False
213	73.7	500	0.0409	0.0262	0.0147	False
214	189.6	500	0.0565	0.0186	0.0379	False
215	319.7	500	0.0922	0.0282	0.0639	False
216	120.2	500	0.0555	0.0315	0.0240	False
217	151.6	500	0.0579	0.0275	0.0303	False
218	404.4	500	0.0975	0.0166	0.0809	False
219	90.2	500	0.0483	0.0302	0.0180	False
220	100.8	500	0.0611	0.0410	0.0202	False
221	239.9	500	0.0923	0.0443	0.0480	False
222	339.9	500	0.0861	0.0181	0.0680	False
223	330.5	500	0.1019	0.0358	0.0661	False
224	341.3	500	0.0883	0.0200	0.0683	False
225	1.8	500	0.0189	0.0185	0.0004	False
226	129.3	500	0.0459	0.0201	0.0259	False
227	149.1	500	0.0515	0.0217	0.0298	False
228	108.2	500	0.0571	0.0355	0.0216	False
229	287.3	500	0.0721	0.0146	0.0575	False
230	156.0	500	0.0707	0.0395	0.0312	False
231	204.2	500	0.0532	0.0123	0.0408	False
232	156.2	500	0.0643	0.0331	0.0312	False
233	265.7	500	0.0805	0.0273	0.0531	False
234	-14.9	500	0.0341	0.0371	-0.0030	False
235	64.2	500	0.0601	0.0472	0.0128	False
236	460.7	500	0.0958	0.0037	0.0921	False
237	217.1	500	0.0747	0.0313	0.0434	False
238	474.4	500	0.1117	0.0168	0.0949	False
239	216.5	500	0.1204	0.0771	0.0433	False
240	379.4	500	0.0954	0.0195	0.0759	False
241	188.0	500	0.0620	0.0245	0.0376	False
242	-32.7	500	0.0202	0.0267	-0.0065	False
243	193.6	500	0.0730	0.0343	0.0387	False
244	42.1	500	0.0499	0.0415	0.0084	False
245	350.8	500	0.1031	0.0330	0.0702	False
246	437.2	500	0.1013	0.0139	0.0874	False
247	218.3	500	0.0585	0.0148	0.0437	False
248	489.3	500	0.1108	0.0129	0.0979	False
249	59.1	500	0.0588	0.0470	0.0118	False
250	-22.9	500	0.0650	0.0695	-0.0046	False
251	141.2	500	0.1045	0.0762	0.0282	False
252	195.4	500	0.0682	0.0291	0.0391	False
253	123.2	500	0.0960	0.0714	0.0246	False
254	246.8	500	0.0699	0.0205	0.0494	False
255	211.0	500	0.0685	0.0263	0.0422	False
256	132.7	500	0.0564	0.0299	0.0265	False
257	305.5	500	0.0823	0.0212	0.0611	False
258	53.7	500	0.0523	0.0415	0.0107	False
259	452.6	500	0.1072	0.0167	0.0905	False
260	172.2	500	0.0544	0.0200	0.0344	False
261	268.3	500	0.0922	0.0385	0.0537	False
262	229.2	500	0.0638	0.0179	0.0458	False
263	177.9	500	0.0536	0.0181	0.0356	False
264	275.4	500	0.0971	0.0420	0.0551	False
265	468.8	202	0.0468	0.0028	0.0439	True
266	398.2	184	0.0327	0.0030	0.0297	True
267	459.3	500	0.1071	0.0153	0.0919	False
268	361.7	500	0.0943	0.0220	0.0723	False
269	360.5	500	0.0921	0.0200	0.0721	False
270	238.3	500	0.0644	0.0167	0.0477	False
271	249.1	500	0.0886	0.0388	0.0498	False
272	298.7	500	0.0878	0.0281	0.0597	False
273	414.4	500	0.0968	0.0139	0.0829	False
274	57.4	500	0.0714	0.0599	0.0115	False
275	465.7	500	0.1041	0.0109	0.0931	False
276	100.7	500	0.0806	0.0605	0.0201	False
277	388.6	500	0.1043	0.0266	0.0777	False
278	114.6	500	0.0445	0.0216	0.0229	False
279	380.1	500	0.1024	0.0264	0.0760	False
280	336.3	500	0.1006	0.0334	0.0673	False
281	263.3	500	0.0770	0.0243	0.0527	False
282	101.6	500	0.0525	0.0322	0.0203	False
283	61.0	500	0.0513	0.0391	0.0122	False
284	426.6	500	0.0968	0.0115	0.0853	False
285	155.4	500	0.0523	0.0212	0.0311	False
286	-10.5	500	0.0612	0.0633	-0.0021	False
287	308.7	500	0.0897	0.0280	0.0617	False
288	-16.3	500	0.0640	0.0672	-0.0033	False
289	129.7	500	0.0699	0.0439	0.0259	False
290	214.7	500	0.1135	0.0705	0.0429	False
291	75.9	500	0.0506	0.0355	0.0152	False
292	82.7	500	0.0743	0.0577	0.0165	False
293	278.9	500	0.0863	0.0305	0.0558	False
294	-112.8	500	0.0254	0.0480	-0.0226	False
295	139.1	500	0.0846	0.0567	0.0278	False
296	106.1	500	0.0595	0.0383	0.0212	False
297	0.7	500	0.0425	0.0423	0.0001	False
298	346.7	500	0.0949	0.0255	0.0693	False
299	150.6	500	0.0542	0.0241	0.0301	False
300	-79.6	500	0.0319	0.0478	-0.0159	False
301	325.6	500	0.0997	0.0345	0.0651	False
302	210.5	500	0.0740	0.0319	0.0421	False
303	145.7	500	0.0624	0.0333	0.0291	False
304	131.9	500	0.0737	0.0474	0.0264	False
305	21.1	500	0.0442	0.0400	0.0042	False
306	242.0	500	0.0821	0.0337	0.0484	False
307	2.3	500	0.0476	0.0471	0.0005	False
308	502.5	500	0.1174	0.0169	0.1005	False
309	124.5	500	0.0845	0.0596	0.0249	False
310	351.5	500	0.0956	0.0252	0.0703	False
311	381.1	500	0.0934	0.0172	0.0762	False
312	-35.1	500	0.0421	0.0491	-0.0070	False
313	164.9	500	0.0653	0.0323	0.0330	False
314	18.0	500	0.0552	0.0516	0.0036	False
315	442.3	500	0.1117	0.0233	0.0885	False
316	-36.9	500	0.0326	0.0400	-0.0074	False
317	120.0	500	0.0682	0.0442	0.0240	False
318	81.8	500	0.0577	0.0414	0.0164	False
319	52.1	500	0.0341	0.0237	0.0104	False
320	85.6	500	0.0687	0.0516	0.0171	False
321	-40.2	500	0.0436	0.0516	-0.0080	False
322	211.4	500	0.0807	0.0384	0.0423	False
323	-62.1	500	0.0398	0.0523	-0.0124	False
324	-59.2	500	0.0326	0.0444	-0.0118	False
325	105.2	500	0.0699	0.0488	0.0210	False
326	66.1	500	0.0564	0.0432	0.0132	False
327	196.7	500	0.0703	0.0310	0.0393	False
328	115.5	500	0.0606	0.0375	0.0231	False
329	147.9	500	0.0638	0.0343	0.0296	False
330	9.6	500	0.0305	0.0285	0.0019	False
331	264.7	500	0.0976	0.0447	0.0529	False
332	298.1	500	0.0973	0.0377	0.0596	False
333	162.6	500	0.0848	0.0523	0.0325	False
334	135.4	500	0.0871	0.0601	0.0271	False
335	213.3	500	0.0704	0.0277	0.0427	False
336	245.9	500	0.1015	0.0523	0.0492	False
337	57.7	500	0.0736	0.0621	0.0115	False
338	100.3	500	0.0637	0.0437	0.0201	False
339	76.4	500	0.0841	0.0689	0.0153	False
340	266.2	500	0.1006	0.0474	0.0532	False
341	201.9	500	0.0849	0.0445	0.0404	False
342	137.4	500	0.0540	0.0265	0.0275	False
343	27.5	500	0.0745	0.0690	0.0055	False
344	251.6	500	0.0867	0.0364	0.0503	False
345	-31.5	500	0.0267	0.0330	-0.0063	False
346	141.2	500	0.0882	0.0599	0.0282	False
347	61.0	500	0.0340	0.0218	0.0122	False
348	142.3	500	0.0696	0.0412	0.0285	False
349	53.5	500	0.0804	0.0697	0.0107	False
350	234.1	500	0.0714	0.0245	0.0468	False
351	60.2	500	0.0738	0.0617	0.0120	False
352	-44.4	500	0.0670	0.0759	-0.0089	False
353	127.9	500	0.0724	0.0468	0.0256	False
354	193.4	500	0.0908	0.0522	0.0387	False
355	105.8	500	0.0830	0.0618	0.0212	False
356	140.6	500	0.0928	0.0647	0.0281	False
357	21.4	500	0.0488	0.0446	0.0043	False
358	347.5	500	0.1178	0.0483	0.0695	False
359	-54.6	500	0.0595	0.0704	-0.0109	False
360	78.7	500	0.0431	0.0273	0.0157	False
361	107.8	500	0.0755	0.0539	0.0216	False
362	412.8	500	0.1013	0.0188	0.0826	False
363	49.1	500	0.0500	0.0402	0.0098	False
364	105.1	500	0.0684	0.0474	0.0210	False
365	-80.3	500	0.0384	0.0544	-0.0161	False
366	297.5	500	0.0974	0.0379	0.0595	False
367	280.7	500	0.0982	0.0420	0.0561	False
368	284.2	500	0.1073	0.0505	0.0568	False
369	136.3	500	0.0517	0.0245	0.0273	False
370	164.0	500	0.0492	0.0164	0.0328	False
371	231.9	500	0.1012	0.0549	0.0464	False
372	-55.4	500	0.0284	0.0394	-0.0111	False
373	322.5	500	0.0834	0.0189	0.0645	False
374	-58.8	500	0.0127	0.0244	-0.0118	False
375	-27.6	500	0.0401	0.0456	-0.0055	False
376	-53.0	500	0.0174	0.0280	-0.0106	False
377	123.8	500	0.0452	0.0204	0.0248	False
378	113.9	500	0.0707	0.0479	0.0228	False
379	224.5	500	0.0824	0.0375	0.0449	False
380	710.3	295	0.0952	0.0029	0.0923	True
381	46.5	500	0.0424	0.0331	0.0093	False
382	-12.0	500	0.0448	0.0472	-0.0024	False
383	333.7	500	0.1141	0.0474	0.0667	False
384	376.8	500	0.0979	0.0225	0.0754	False
385	-59.1	500	0.0347	0.0465	-0.0118	False
386	89.3	500	0.0587	0.0408	0.0179	False
387	3.0	500	0.0525	0.0519	0.0006	False
388	-30.9	500	0.0366	0.0428	-0.0062	False
389	126.1	500	0.0501	0.0249	0.0252	False
390	-52.7	500	0.0169	0.0274	-0.0105	False
391	202.1	500	0.0928	0.0523	0.0404	False
392	168.6	500	0.0925	0.0588	0.0337	False
393	2.0	500	0.0437	0.0433	0.0004	False
394	40.9	500	0.0711	0.0629	0.0082	False
395	345.5	500	0.0823	0.0132	0.0691	False
396	167.3	500	0.0787	0.0452	0.0335	False
397	364.2	500	0.0969	0.0241	0.0728	False
398	13.4	500	0.0372	0.0346	0.0027	False
399	109.2	500	0.0817	0.0598	0.0218	False
400	335.1	500	0.0854	0.0183	0.0670	False
401	56.9	500	0.0638	0.0524	0.0114	False
402	178.9	500	0.0651	0.0293	0.0358	False
403	154.6	500	0.0588	0.0279	0.0309	False
404	-30.4	500	0.0405	0.0466	-0.0061	False
405	56.2	500	0.0644	0.0531	0.0112	False
406	74.9	500	0.0660	0.0510	0.0150	False
407	40.0	500	0.0620	0.0540	0.0080	False
408	-6.1	500	0.0653	0.0665	-0.0012	False
409	150.1	500	0.0865	0.0565	0.0300	False
410	118.4	500	0.0703	0.0466	0.0237	False
411	301.5	500	0.0870	0.0267	0.0603	False
412	718.3	288	0.0968	0.0030	0.0938	True
413	64.4	500	0.0403	0.0274	0.0129	False
414	172.5	500	0.0620	0.0275	0.0345	False
415	202.7	500	0.0905	0.0500	0.0405	False
416	112.8	500	0.0772	0.0547	0.0226	False
417	254.0	500	0.0818	0.0310	0.0508	False
418	-54.4	500	0.0645	0.0754	-0.0109	False
419	157.5	500	0.0893	0.0578	0.0315	False
420	221.6	500	0.0831	0.0388	0.0443	False
421	-56.9	500	0.0332	0.0445	-0.0114	False
422	-48.9	500	0.0574	0.0672	-0.0098	False
423	222.5	500	0.0709	0.0264	0.0445	False
424	109.9	500	0.0715	0.0496	0.0220	False
425	314.4	500	0.0894	0.0266	0.0629	False
426	114.2	500	0.0651	0.0422	0.0228	False
427	148.0	500	0.0766	0.0470	0.0296	False
428	224.7	500	0.0721	0.0271	0.0449	False
429	336.6	500	0.1040	0.0366	0.0673	False
430	357.1	500	0.1000	0.0286	0.0714	False
431	46.1	500	0.0504	0.0411	0.0092	False
432	283.9	500	0.0801	0.0234	0.0568	False
433	56.4	500	0.0560	0.0447	0.0113	False
434	40.0	500	0.0372	0.0292	0.0080	False
435	2.5	500	0.0336	0.0331	0.0005	False
436	459.6	500	0.1044	0.0125	0.0919	False
437	189.0	500	0.0751	0.0373	0.0378	False
438	189.2	500	0.0592	0.0213	0.0378	False
439	70.9	500	0.0407	0.0265	0.0142	False
440	91.7	500	0.1076	0.0893	0.0183	False
441	226.6	500	0.0714	0.0261	0.0453	False
442	251.8	500	0.0790	0.0287	0.0504	False
443	112.7	500	0.0666	0.0441	0.0225	False
444	38.1	500	0.0613	0.0537	0.0076	False
445	210.1	500	0.0778	0.0358	0.0420	False
446	27.9	500	0.0510	0.0454	0.0056	False
447	386.7	500	0.1051	0.0277	0.0773	False
448	298.5	500	0.1019	0.0422	0.0597	False
449	274.7	500	0.0845	0.0295	0.0549	False
450	324.0	500	0.0772	0.0124	0.0648	False
451	425.5	500	0.0982	0.0131	0.0851	False
452	273.0	500	0.0767	0.0221	0.0546	False
453	-42.3	500	0.0387	0.0471	-0.0085	False
454	187.9	500	0.0854	0.0478	0.0376	False
455	-17.0	500	0.0341	0.0375	-0.0034	False
456	113.7	500	0.0485	0.0258	0.0227	False
457	316.0	500	0.0840	0.0208	0.0632	False
458	383.4	500	0.1112	0.0345	0.0767	False
459	117.4	500	0.0557	0.0322	0.0235	False
460	375.7	500	0.1080	0.0328	0.0751	False
461	11.8	500	0.0148	0.0124	0.0024	False
462	158.9	500	0.0695	0.0377	0.0318	False
463	-5.8	500	0.0341	0.0353	-0.0012	False
464	469.4	500	0.1053	0.0114	0.0939	False
465	424.1	500	0.0999	0.0151	0.0848	False
466	216.5	500	0.0725	0.0292	0.0433	False
467	370.3	500	0.1025	0.0285	0.0741	False
468	188.2	500	0.0717	0.0341	0.0376	False
469	13.4	500	0.0227	0.0200	0.0027	False
470	21.0	500	0.0171	0.0129	0.0042	False
471	30.4	500	0.0316	0.0256	0.0061	False
472	70.2	500	0.0358	0.0218	0.0140	False
473	265.6	500	0.0769	0.0238	0.0531	False
474	151.1	500	0.0874	0.0572	0.0302	False
475	179.7	500	0.1005	0.0645	0.0359	False
476	70.6	500	0.0716	0.0574	0.0141	False
477	190.2	500	0.0918	0.0537	0.0380	False
478	356.0	500	0.1011	0.0299	0.0712	False
479	467.6	500	0.1083	0.0147	0.0935	False
480	250.2	500	0.0950	0.0449	0.0500	False
481	415.7	500	0.1032	0.0200	0.0831	False
482	680.3	287	0.0891	0.0029	0.0862	True
483	133.8	500	0.0839	0.0571	0.0268	False
484	257.8	500	0.0816	0.0300	0.0516	False
485	127.1	500	0.0543	0.0289	0.0254	False
486	159.8	500	0.0607	0.0287	0.0320	False
487	302.4	500	0.1025	0.0420	0.0605	False
488	-68.8	500	0.0318	0.0455	-0.0138	False
489	368.1	500	0.1020	0.0284	0.0736	False
490	519.5	500	0.1091	0.0052	0.1039	False
491	346.3	500	0.1034	0.0342	0.0693	False
492	278.9	500	0.0816	0.0258	0.0558	False
493	460.8	500	0.1023	0.0101	0.0922	False
494	67.5	500	0.0273	0.0138	0.0135	False
495	99.3	500	0.0654	0.0455	0.0199	False
496	338.2	500	0.0855	0.0179	0.0676	False
497	254.2	500	0.1107	0.0598	0.0508	False
498	-30.2	500	0.0247	0.0307	-0.0060	False
499	159.6	500	0.0896	0.0577	0.0319	False
500	304.5	500	0.0725	0.0116	0.0609	False
501	39.7	500	0.0350	0.0271	0.0079	False
502	256.5	500	0.0919	0.0406	0.0513	False
503	-130.0	500	0.0104	0.0364	-0.0260	False
504	300.2	500	0.0829	0.0229	0.0600	False
505	146.8	500	0.0965	0.0672	0.0294	False
506	-59.5	500	0.0246	0.0365	-0.0119	False
507	450.8	195	0.0433	0.0030	0.0403	True
508	62.1	500	0.0610	0.0486	0.0124	False
509	219.8	500	0.0869	0.0429	0.0440	False
510	317.2	500	0.1140	0.0506	0.0634	False
511	33.7	500	0.0493	0.0426	0.0067	False
512	-36.6	500	0.0324	0.0397	-0.0073	False
513	91.6	500	0.0729	0.0546	0.0183	False
514	201.3	500	0.0907	0.0504	0.0403	False
515	4.4	500	0.0427	0.0418	0.0009	False
516	-69.4	500	0.0124	0.0263	-0.0139	False
517	271.2	500	0.0791	0.0248	0.0542	False
518	88.4	500	0.0630	0.0453	0.0177	False
519	176.3	500	0.0597	0.0244	0.0353	False
520	-76.2	500	0.0352	0.0504	-0.0152	False
521	-14.7	500	0.0249	0.0278	-0.0029	False
522	348.8	500	0.0949	0.0251	0.0698	False
523	1.1	500	0.0211	0.0208	0.0002	False
524	53.2	500	0.0641	0.0534	0.0106	False
525	47.7	500	0.0357	0.0262	0.0095	False
526	122.8	500	0.0659	0.0414	0.0246	False
527	293.2	500	0.0947	0.0360	0.0586	False
528	430.9	500	0.1003	0.0141	0.0862	False
529	-46.6	500	0.0355	0.0448	-0.0093	False
530	-56.2	500	0.0506	0.0619	-0.0112	False
531	-78.4	500	0.0218	0.0375	-0.0157	False
532	150.9	500	0.0678	0.0376	0.0302	False
533	377.5	500	0.0950	0.0195	0.0755	False
534	123.3	500	0.0778	0.0532	0.0247	False
535	148.0	500	0.0674	0.0378	0.0296	False
536	456.8	500	0.0996	0.0082	0.0914	False
537	171.2	500	0.0813	0.0471	0.0342	False
538	195.0	500	0.0787	0.0397	0.0390	False
539	293.2	500	0.0954	0.0367	0.0586	False
540	277.1	500	0.0872	0.0317	0.0554	False
541	100.2	500	0.0455	0.0254	0.0200	False
542	-16.5	500	0.0420	0.0453	-0.0033	False
543	65.8	500	0.0490	0.0358	0.0132	False
544	81.0	500	0.0595	0.0433	0.0162	False
