HYPERPARAMS
version: 2	h1_size: 100	h2_size: 100	npop: 50	sigma: 0.1	 alpha: 0.03
ENVIRONMENT
delta_l: 0.0001	max_steps: 500	goal_eps: 0.003


ep	reward	steps	start_d	end_d	covered	info
1988	99.9	500	0.0868	0.0668	0.0200	False
1989	185.8	500	0.0708	0.0336	0.0372	False
1990	16.8	500	0.0552	0.0518	0.0034	False
1991	-7.2	500	0.0324	0.0339	-0.0014	False
1992	61.4	500	0.0388	0.0265	0.0123	False
1993	61.8	500	0.0786	0.0662	0.0124	False
1994	-44.0	500	0.0426	0.0514	-0.0088	False
1995	2.6	500	0.0612	0.0606	0.0005	False
1996	613.8	276	0.0758	0.0028	0.0730	True
1997	387.2	500	0.1017	0.0243	0.0774	False
1998	109.3	500	0.0781	0.0562	0.0219	False
1999	34.1	500	0.0343	0.0274	0.0068	False
2000	84.1	500	0.0537	0.0369	0.0168	False
2001	67.7	500	0.0534	0.0399	0.0135	False
2002	46.0	500	0.0733	0.0641	0.0092	False
2003	36.6	500	0.0176	0.0103	0.0073	False
2004	18.9	500	0.0337	0.0299	0.0038	False
2005	186.7	500	0.0555	0.0182	0.0373	False
2006	-39.7	500	0.0414	0.0493	-0.0079	False
2007	45.4	500	0.0451	0.0360	0.0091	False
2008	142.8	500	0.0822	0.0537	0.0286	False
2009	-9.8	500	0.0117	0.0137	-0.0020	False
2010	336.6	500	0.0864	0.0190	0.0673	False
2011	164.8	500	0.0586	0.0256	0.0330	False
2012	140.1	500	0.0778	0.0498	0.0280	False
2013	330.1	500	0.0840	0.0180	0.0660	False
2014	2.2	500	0.0551	0.0546	0.0004	False
2015	44.0	500	0.0402	0.0314	0.0088	False
2016	371.1	500	0.1032	0.0290	0.0742	False
2017	74.5	500	0.0446	0.0297	0.0149	False
2018	221.0	500	0.0830	0.0388	0.0442	False
2019	274.3	500	0.0887	0.0338	0.0549	False
2020	226.2	500	0.0738	0.0285	0.0452	False
2021	274.7	500	0.0951	0.0402	0.0549	False
2022	68.2	500	0.1012	0.0875	0.0136	False
2023	41.5	500	0.0728	0.0645	0.0083	False
2024	444.8	500	0.1048	0.0159	0.0890	False
2025	245.8	500	0.0681	0.0189	0.0492	False
2026	180.4	500	0.0672	0.0311	0.0361	False
2027	60.5	500	0.0797	0.0676	0.0121	False
2028	24.2	500	0.0719	0.0671	0.0048	False
2029	423.9	500	0.1040	0.0192	0.0848	False
2030	35.7	500	0.0411	0.0339	0.0071	False
2031	235.8	500	0.1047	0.0575	0.0472	False
2032	88.3	500	0.0773	0.0597	0.0177	False
2033	-53.2	500	0.0130	0.0236	-0.0106	False
2034	62.1	500	0.0739	0.0614	0.0124	False
2035	138.3	500	0.0796	0.0519	0.0277	False
2036	73.8	500	0.0978	0.0831	0.0148	False
2037	17.0	500	0.0516	0.0482	0.0034	False
2038	190.4	500	0.0561	0.0180	0.0381	False
2039	491.7	500	0.1056	0.0072	0.0983	False
2040	63.7	500	0.0857	0.0730	0.0127	False
2041	34.0	500	0.0842	0.0774	0.0068	False
2042	18.4	500	0.0295	0.0258	0.0037	False
2043	170.5	500	0.0578	0.0237	0.0341	False
2044	132.3	500	0.0379	0.0114	0.0265	False
2045	-36.9	500	0.0279	0.0353	-0.0074	False
2046	82.7	500	0.1006	0.0841	0.0165	False
2047	48.9	500	0.0816	0.0718	0.0098	False
2048	416.5	500	0.1006	0.0173	0.0833	False
2049	82.4	500	0.0359	0.0195	0.0165	False
2050	40.5	500	0.0490	0.0409	0.0081	False
2051	190.8	500	0.1074	0.0692	0.0382	False
2052	77.2	500	0.0645	0.0491	0.0154	False
2053	209.5	500	0.0722	0.0303	0.0419	False
2054	-32.2	500	0.0652	0.0717	-0.0064	False
2055	71.5	500	0.0809	0.0666	0.0143	False
2056	216.5	500	0.0676	0.0243	0.0433	False
2057	51.8	500	0.0258	0.0154	0.0104	False
2058	145.3	500	0.0420	0.0129	0.0291	False
2059	28.8	500	0.0334	0.0276	0.0058	False
2060	181.7	500	0.0503	0.0139	0.0363	False
2061	347.5	500	0.0919	0.0224	0.0695	False
2062	345.8	500	0.0911	0.0220	0.0692	False
2063	-64.9	500	0.0111	0.0241	-0.0130	False
2064	330.0	500	0.1157	0.0497	0.0660	False
2065	172.9	500	0.0667	0.0322	0.0346	False
2066	327.3	500	0.0977	0.0322	0.0655	False
2067	86.2	500	0.0284	0.0112	0.0172	False
2068	84.5	500	0.1011	0.0842	0.0169	False
2069	16.0	500	0.0199	0.0167	0.0032	False
2070	209.9	500	0.0645	0.0225	0.0420	False
2071	241.8	500	0.0721	0.0237	0.0484	False
2072	289.3	500	0.0811	0.0233	0.0579	False
2073	297.0	500	0.0944	0.0351	0.0594	False
2074	219.8	500	0.0816	0.0377	0.0440	False
2075	236.7	500	0.0936	0.0462	0.0473	False
2076	49.5	500	0.0471	0.0372	0.0099	False
2077	267.2	500	0.0691	0.0157	0.0534	False
2078	225.0	500	0.0556	0.0106	0.0450	False
2079	260.4	500	0.0707	0.0186	0.0521	False
2080	284.3	500	0.0972	0.0403	0.0569	False
2081	153.2	500	0.0601	0.0295	0.0306	False
2082	59.4	500	0.0717	0.0598	0.0119	False
2083	272.6	500	0.0672	0.0127	0.0545	False
2084	148.0	500	0.0710	0.0414	0.0296	False
2085	261.2	500	0.0942	0.0419	0.0522	False
2086	39.7	500	0.0370	0.0290	0.0079	False
2087	112.4	500	0.1011	0.0786	0.0225	False
2088	77.8	500	0.0338	0.0182	0.0156	False
2089	24.4	500	0.0424	0.0375	0.0049	False
2090	-185.5	500	0.1018	0.1389	-0.0371	False
2091	284.7	500	0.0943	0.0374	0.0569	False
2092	0.3	500	0.0285	0.0284	0.0001	False
2093	816.4	468	0.1163	0.0028	0.1135	True
2094	278.3	500	0.0664	0.0107	0.0557	False
2095	190.3	500	0.0651	0.0270	0.0381	False
2096	42.7	500	0.1030	0.0945	0.0085	False
2097	450.4	500	0.0984	0.0084	0.0901	False
2098	384.0	500	0.0866	0.0098	0.0768	False
2099	-216.2	500	0.0912	0.1345	-0.0432	False
2100	342.1	500	0.0886	0.0202	0.0684	False
2101	225.3	500	0.0782	0.0331	0.0451	False
2102	41.0	500	0.0189	0.0107	0.0082	False
2103	202.5	500	0.0670	0.0265	0.0405	False
2104	28.6	500	0.0171	0.0113	0.0057	False
2105	92.0	500	0.0240	0.0056	0.0184	False
2106	354.7	500	0.1036	0.0326	0.0709	False
2107	425.8	500	0.0989	0.0138	0.0852	False
2108	46.9	500	0.0689	0.0595	0.0094	False
2109	90.6	500	0.0477	0.0296	0.0181	False
2110	6.9	500	0.0556	0.0543	0.0014	False
2111	343.4	500	0.1069	0.0383	0.0687	False
2112	114.7	500	0.0501	0.0272	0.0229	False
2113	39.7	500	0.0943	0.0863	0.0079	False
2114	151.7	500	0.0505	0.0201	0.0303	False
2115	290.0	500	0.0840	0.0260	0.0580	False
2116	246.3	500	0.0661	0.0168	0.0493	False
2117	171.1	500	0.0378	0.0035	0.0342	False
2118	26.9	500	0.0372	0.0318	0.0054	False
2119	222.9	500	0.0678	0.0232	0.0446	False
2120	358.2	500	0.0967	0.0250	0.0716	False
2121	140.3	500	0.0398	0.0117	0.0281	False
2122	-21.6	500	0.0197	0.0241	-0.0043	False
2123	247.7	500	0.0586	0.0090	0.0495	False
2124	439.3	500	0.1090	0.0211	0.0879	False
2125	41.1	500	0.0808	0.0726	0.0082	False
2126	40.5	500	0.0290	0.0209	0.0081	False
2127	349.5	500	0.0958	0.0259	0.0699	False
2128	-68.7	500	0.0307	0.0444	-0.0137	False
2129	174.6	500	0.0471	0.0122	0.0349	False
2130	-27.9	500	0.0235	0.0291	-0.0056	False
2131	-11.5	500	0.0372	0.0395	-0.0023	False
2132	57.7	500	0.0887	0.0772	0.0115	False
2133	119.5	500	0.0557	0.0318	0.0239	False
2134	103.0	500	0.0532	0.0325	0.0206	False
2135	417.6	500	0.1044	0.0209	0.0835	False
2136	57.3	500	0.0448	0.0333	0.0115	False
2137	276.7	500	0.0775	0.0221	0.0553	False
2138	196.1	500	0.0549	0.0157	0.0392	False
2139	65.3	500	0.0953	0.0823	0.0131	False
2140	81.2	500	0.1054	0.0892	0.0162	False
2141	170.3	500	0.0986	0.0645	0.0341	False
2142	288.3	500	0.0897	0.0320	0.0577	False
2143	56.4	500	0.0828	0.0715	0.0113	False
2144	315.7	500	0.0973	0.0342	0.0631	False
2145	260.8	500	0.0672	0.0151	0.0522	False
2146	166.5	500	0.0786	0.0453	0.0333	False
2147	214.9	500	0.0806	0.0376	0.0430	False
2148	134.0	500	0.1020	0.0752	0.0268	False
2149	-144.1	500	0.0269	0.0557	-0.0288	False
2150	59.3	500	0.0798	0.0680	0.0119	False
2151	40.4	500	0.0644	0.0563	0.0081	False
2152	-90.6	500	0.0068	0.0250	-0.0181	False
2153	213.2	500	0.0887	0.0461	0.0426	False
2154	81.6	500	0.1034	0.0871	0.0163	False
2155	19.7	500	0.0451	0.0412	0.0039	False
2156	39.7	500	0.0198	0.0119	0.0079	False
2157	52.4	500	0.0346	0.0241	0.0105	False
2158	84.6	500	0.1103	0.0934	0.0169	False
2159	236.0	500	0.0660	0.0188	0.0472	False
2160	479.9	500	0.1078	0.0118	0.0960	False
2161	63.7	500	0.0408	0.0281	0.0127	False
2162	427.8	500	0.1096	0.0240	0.0856	False
2163	67.9	500	0.0517	0.0381	0.0136	False
2164	394.5	54	0.0321	0.0029	0.0292	True
2165	405.7	500	0.1152	0.0340	0.0811	False
2166	66.2	500	0.0386	0.0254	0.0132	False
2167	182.8	500	0.0868	0.0502	0.0366	False
2168	30.0	500	0.1065	0.1005	0.0060	False
2169	5.1	500	0.0339	0.0328	0.0010	False
2170	145.0	500	0.0617	0.0326	0.0290	False
2171	66.4	500	0.0268	0.0135	0.0133	False
2172	252.9	500	0.0872	0.0366	0.0506	False
2173	146.0	500	0.0553	0.0261	0.0292	False
2174	322.3	500	0.1009	0.0364	0.0645	False
2175	418.1	196	0.0366	0.0030	0.0336	True
2176	174.2	500	0.0422	0.0074	0.0348	False
2177	98.1	500	0.0304	0.0107	0.0196	False
2178	66.8	500	0.0362	0.0228	0.0134	False
2179	216.9	500	0.0982	0.0549	0.0434	False
2180	384.6	500	0.0886	0.0117	0.0769	False
2181	103.2	500	0.0580	0.0374	0.0206	False
2182	46.1	500	0.0472	0.0380	0.0092	False
2183	113.8	500	0.0930	0.0703	0.0228	False
2184	195.9	500	0.1008	0.0616	0.0392	False
2185	1.9	500	0.0132	0.0128	0.0004	False
2186	168.8	500	0.0630	0.0292	0.0338	False
2187	117.4	500	0.1080	0.0846	0.0235	False
2188	215.6	500	0.0639	0.0208	0.0431	False
2189	384.5	500	0.1070	0.0301	0.0769	False
2190	234.7	500	0.0809	0.0339	0.0469	False
2191	11.9	500	0.0263	0.0239	0.0024	False
2192	-27.4	500	0.0173	0.0227	-0.0055	False
2193	298.5	500	0.0676	0.0079	0.0597	False
2194	105.7	500	0.0430	0.0219	0.0211	False
2195	450.9	500	0.1095	0.0193	0.0902	False
2196	-57.6	500	0.0252	0.0367	-0.0115	False
2197	314.1	500	0.0844	0.0216	0.0628	False
2198	72.4	500	0.0307	0.0162	0.0145	False
2199	361.6	500	0.0841	0.0118	0.0723	False
2200	435.1	500	0.0987	0.0117	0.0870	False
2201	-8.6	500	0.0216	0.0233	-0.0017	False
2202	315.8	500	0.0781	0.0149	0.0632	False
2203	387.8	500	0.0958	0.0183	0.0776	False
2204	18.2	500	0.0332	0.0295	0.0036	False
2205	246.8	500	0.0749	0.0255	0.0494	False
2206	104.0	500	0.0565	0.0357	0.0208	False
2207	657.8	143	0.0848	0.0029	0.0819	True
2208	89.8	500	0.0491	0.0312	0.0180	False
2209	-16.4	500	0.0285	0.0318	-0.0033	False
2210	117.1	500	0.0930	0.0696	0.0234	False
2211	156.6	500	0.0454	0.0140	0.0313	False
2212	90.9	500	0.0374	0.0192	0.0182	False
2213	242.8	500	0.0705	0.0219	0.0486	False
2214	196.3	500	0.0525	0.0132	0.0393	False
2215	247.4	500	0.0706	0.0211	0.0495	False
2216	221.2	500	0.0806	0.0363	0.0442	False
2217	194.0	500	0.0800	0.0412	0.0388	False
2218	123.5	500	0.0765	0.0518	0.0247	False
2219	267.6	500	0.0720	0.0185	0.0535	False
2220	57.6	500	0.0561	0.0446	0.0115	False
2221	169.0	500	0.0922	0.0584	0.0338	False
2222	289.2	500	0.0765	0.0187	0.0578	False
2223	794.2	311	0.1118	0.0028	0.1090	True
2224	82.0	500	0.0507	0.0343	0.0164	False
2225	150.8	500	0.0554	0.0252	0.0302	False
2226	126.1	500	0.0612	0.0360	0.0252	False
2227	186.9	500	0.0631	0.0257	0.0374	False
2228	215.9	500	0.0577	0.0145	0.0432	False
2229	113.2	500	0.0454	0.0228	0.0226	False
2230	411.5	500	0.0944	0.0121	0.0823	False
2231	253.3	500	0.0747	0.0241	0.0507	False
2232	187.8	500	0.0609	0.0233	0.0376	False
2233	149.5	500	0.0868	0.0569	0.0299	False
2234	296.3	500	0.1022	0.0430	0.0593	False
2235	-227.9	500	0.0240	0.0696	-0.0456	False
2236	146.8	500	0.0850	0.0556	0.0294	False
2237	64.9	500	0.0383	0.0253	0.0130	False
2238	391.2	500	0.0902	0.0119	0.0782	False
2239	257.2	500	0.0703	0.0189	0.0514	False
2240	335.1	500	0.0890	0.0220	0.0670	False
2241	258.2	500	0.0793	0.0277	0.0516	False
2242	53.9	500	0.0503	0.0395	0.0108	False
2243	13.3	500	0.0388	0.0362	0.0027	False
2244	302.6	500	0.0789	0.0183	0.0605	False
2245	95.9	500	0.0458	0.0266	0.0192	False
2246	310.8	500	0.0739	0.0118	0.0622	False
2247	398.2	500	0.1049	0.0253	0.0796	False
2248	154.7	500	0.0741	0.0432	0.0309	False
2249	238.0	500	0.0563	0.0087	0.0476	False
2250	109.1	500	0.1046	0.0828	0.0218	False
2251	425.5	500	0.1137	0.0286	0.0851	False
2252	138.7	500	0.0485	0.0207	0.0277	False
2253	208.4	500	0.0670	0.0253	0.0417	False
2254	330.3	500	0.0923	0.0263	0.0661	False
2255	283.5	500	0.0704	0.0137	0.0567	False
2256	95.4	500	0.0393	0.0202	0.0191	False
2257	131.7	500	0.0477	0.0213	0.0263	False
2258	424.7	500	0.1082	0.0232	0.0849	False
2259	181.0	500	0.0703	0.0341	0.0362	False
2260	-28.5	500	0.0186	0.0243	-0.0057	False
2261	353.1	500	0.0907	0.0201	0.0706	False
2262	579.4	311	0.0689	0.0029	0.0660	True
2263	46.6	500	0.0865	0.0772	0.0093	False
2264	285.0	500	0.1057	0.0487	0.0570	False
2265	302.7	500	0.0754	0.0148	0.0605	False
2266	51.9	500	0.0772	0.0668	0.0104	False
2267	46.1	500	0.0817	0.0725	0.0092	False
2268	40.5	500	0.0643	0.0561	0.0081	False
2269	259.8	500	0.0619	0.0100	0.0520	False
2270	76.3	500	0.1026	0.0874	0.0153	False
2271	193.5	500	0.0881	0.0494	0.0387	False
2272	157.4	500	0.0415	0.0100	0.0315	False
2273	39.8	500	0.0341	0.0261	0.0080	False
2274	304.9	500	0.1109	0.0499	0.0610	False
2275	84.6	500	0.1049	0.0880	0.0169	False
2276	47.3	500	0.0413	0.0318	0.0095	False
2277	279.8	500	0.0727	0.0168	0.0560	False
2278	178.4	500	0.0477	0.0121	0.0357	False
2279	240.9	500	0.0762	0.0280	0.0482	False
2280	43.7	500	0.0487	0.0399	0.0087	False
2281	-136.4	500	0.0262	0.0535	-0.0273	False
2282	178.8	500	0.1105	0.0748	0.0358	False
2283	208.9	500	0.0648	0.0230	0.0418	False
2284	117.8	500	0.0902	0.0666	0.0236	False
2285	222.0	500	0.0783	0.0339	0.0444	False
2286	53.1	500	0.0810	0.0704	0.0106	False
2287	225.8	500	0.0816	0.0364	0.0452	False
2288	286.8	500	0.0705	0.0131	0.0574	False
2289	283.8	500	0.0835	0.0267	0.0568	False
2290	170.2	500	0.0792	0.0452	0.0340	False
2291	142.2	500	0.0965	0.0681	0.0284	False
2292	229.5	500	0.0703	0.0244	0.0459	False
2293	120.4	500	0.0824	0.0583	0.0241	False
2294	390.5	500	0.0994	0.0213	0.0781	False
2295	-89.6	500	0.0133	0.0312	-0.0179	False
2296	163.6	500	0.0570	0.0243	0.0327	False
2297	282.6	500	0.0738	0.0173	0.0565	False
2298	165.3	500	0.0906	0.0576	0.0331	False
2299	84.5	500	0.0843	0.0674	0.0169	False
2300	230.1	500	0.0933	0.0473	0.0460	False
2301	196.9	500	0.0483	0.0089	0.0394	False
2302	68.5	500	0.0286	0.0149	0.0137	False
2303	309.5	500	0.0828	0.0209	0.0619	False
2304	149.2	500	0.0546	0.0248	0.0298	False
2305	45.2	500	0.0831	0.0740	0.0090	False
2306	136.6	500	0.0442	0.0169	0.0273	False
2307	120.9	500	0.0594	0.0352	0.0242	False
2308	120.8	500	0.0512	0.0270	0.0242	False
2309	12.3	500	0.0352	0.0328	0.0025	False
2310	196.4	500	0.0779	0.0386	0.0393	False
2311	-15.1	500	0.0202	0.0232	-0.0030	False
2312	141.3	500	0.0479	0.0196	0.0283	False
2313	201.8	500	0.0573	0.0170	0.0404	False
2314	161.3	500	0.0435	0.0112	0.0323	False
2315	300.4	500	0.0816	0.0215	0.0601	False
2316	214.2	500	0.0875	0.0447	0.0428	False
2317	197.9	500	0.0640	0.0244	0.0396	False
2318	188.3	500	0.1123	0.0747	0.0377	False
2319	209.0	500	0.0603	0.0184	0.0418	False
2320	193.6	500	0.0492	0.0104	0.0387	False
2321	318.5	500	0.0791	0.0154	0.0637	False
2322	130.4	500	0.0757	0.0496	0.0261	False
2323	320.3	500	0.0736	0.0096	0.0641	False
2324	458.1	68	0.0447	0.0029	0.0418	True
2325	223.4	500	0.0550	0.0103	0.0447	False
2326	59.9	500	0.0367	0.0247	0.0120	False
2327	91.4	500	0.0337	0.0154	0.0183	False
2328	290.7	500	0.0832	0.0251	0.0581	False
2329	230.8	500	0.0565	0.0103	0.0462	False
2330	270.7	500	0.0868	0.0327	0.0541	False
2331	94.7	500	0.0512	0.0323	0.0189	False
2332	404.9	500	0.0937	0.0127	0.0810	False
2333	141.7	500	0.0426	0.0142	0.0283	False
2334	268.7	500	0.0757	0.0219	0.0537	False
2335	113.9	500	0.1012	0.0784	0.0228	False
2336	208.0	500	0.0547	0.0131	0.0416	False
2337	-9.1	500	0.0155	0.0173	-0.0018	False
2338	226.7	500	0.0789	0.0336	0.0453	False
2339	443.2	500	0.1055	0.0169	0.0886	False
2340	223.8	500	0.0717	0.0270	0.0448	False
2341	-35.6	500	0.0326	0.0397	-0.0071	False
2342	156.7	500	0.0452	0.0138	0.0313	False
2343	167.4	500	0.0841	0.0506	0.0335	False
2344	307.0	500	0.0784	0.0170	0.0614	False
2345	368.8	500	0.0958	0.0220	0.0738	False
2346	237.6	500	0.0931	0.0456	0.0475	False
2347	102.9	500	0.0433	0.0228	0.0206	False
2348	173.5	500	0.0532	0.0185	0.0347	False
2349	271.0	500	0.0644	0.0102	0.0542	False
2350	381.7	500	0.0855	0.0092	0.0763	False
2351	101.1	500	0.1058	0.0856	0.0202	False
2352	355.9	500	0.0920	0.0209	0.0712	False
2353	158.0	500	0.0828	0.0512	0.0316	False
2354	318.9	500	0.0776	0.0138	0.0638	False
2355	343.1	500	0.0864	0.0178	0.0686	False
2356	127.4	500	0.0951	0.0697	0.0255	False
2357	120.1	500	0.0429	0.0188	0.0240	False
2358	73.3	500	0.0361	0.0214	0.0147	False
2359	165.2	500	0.0710	0.0380	0.0330	False
2360	341.2	500	0.0974	0.0292	0.0682	False
2361	157.8	500	0.0483	0.0167	0.0316	False
2362	79.9	500	0.0381	0.0221	0.0160	False
2363	179.4	500	0.0622	0.0263	0.0359	False
2364	-5.0	500	0.0571	0.0581	-0.0010	False
2365	1.9	500	0.0425	0.0422	0.0004	False
2366	201.9	500	0.0619	0.0216	0.0404	False
2367	325.3	500	0.1037	0.0387	0.0651	False
2368	153.4	500	0.0528	0.0221	0.0307	False
2369	-28.5	500	0.0154	0.0211	-0.0057	False
2370	159.2	500	0.1004	0.0685	0.0318	False
2371	391.9	500	0.1040	0.0256	0.0784	False
2372	209.5	500	0.0724	0.0305	0.0419	False
2373	158.4	500	0.1028	0.0711	0.0317	False
2374	15.4	500	0.0382	0.0351	0.0031	False
2375	208.4	500	0.0529	0.0112	0.0417	False
2376	126.5	500	0.0383	0.0130	0.0253	False
2377	178.4	500	0.0627	0.0271	0.0357	False
2378	223.7	500	0.0698	0.0251	0.0447	False
2379	166.3	500	0.0618	0.0285	0.0333	False
2380	35.6	500	0.0227	0.0155	0.0071	False
2381	144.1	500	0.0968	0.0680	0.0288	False
2382	368.3	500	0.0972	0.0235	0.0737	False
2383	30.7	500	0.0317	0.0255	0.0061	False
2384	198.0	500	0.0890	0.0494	0.0396	False
2385	335.8	500	0.0892	0.0220	0.0672	False
2386	308.5	500	0.0817	0.0200	0.0617	False
2387	177.8	500	0.0522	0.0166	0.0356	False
2388	391.8	500	0.0872	0.0088	0.0784	False
2389	130.5	500	0.0553	0.0292	0.0261	False
2390	137.3	500	0.0536	0.0262	0.0275	False
2391	164.4	500	0.0663	0.0335	0.0329	False
2392	136.4	500	0.0453	0.0180	0.0273	False
2393	273.8	500	0.0964	0.0416	0.0548	False
2394	274.0	500	0.0958	0.0410	0.0548	False
2395	258.8	500	0.0738	0.0220	0.0518	False
2396	394.0	140	0.0318	0.0030	0.0289	True
2397	404.5	500	0.1020	0.0211	0.0809	False
2398	246.6	500	0.0804	0.0311	0.0493	False
2399	185.4	500	0.1030	0.0660	0.0371	False
2400	314.1	500	0.0925	0.0297	0.0628	False
2401	185.7	500	0.0571	0.0199	0.0371	False
2402	-129.9	500	0.0189	0.0449	-0.0260	False
2403	140.3	500	0.1107	0.0826	0.0281	False
2404	77.5	500	0.0474	0.0319	0.0155	False
2405	140.3	500	0.0610	0.0329	0.0281	False
2406	262.1	500	0.0785	0.0261	0.0524	False
2407	44.3	500	0.0547	0.0458	0.0089	False
2408	13.6	500	0.0491	0.0464	0.0027	False
2409	114.0	500	0.1029	0.0801	0.0228	False
2410	228.5	500	0.1176	0.0719	0.0457	False
2411	-41.3	500	0.0249	0.0332	-0.0083	False
2412	199.0	500	0.0949	0.0551	0.0398	False
2413	7.4	500	0.0307	0.0293	0.0015	False
2414	152.9	500	0.1044	0.0738	0.0306	False
2415	196.8	500	0.0764	0.0370	0.0394	False
2416	136.5	500	0.0639	0.0366	0.0273	False
2417	214.5	500	0.0979	0.0550	0.0429	False
2418	128.7	500	0.1036	0.0778	0.0257	False
2419	89.1	500	0.0530	0.0352	0.0178	False
2420	221.6	500	0.0503	0.0059	0.0443	False
2421	20.7	500	0.0381	0.0340	0.0041	False
2422	208.4	500	0.0985	0.0568	0.0417	False
2423	239.3	500	0.0604	0.0126	0.0479	False
2424	208.6	500	0.0626	0.0209	0.0417	False
2425	150.8	500	0.0510	0.0209	0.0302	False
2426	365.4	500	0.0979	0.0248	0.0731	False
2427	246.6	500	0.0710	0.0216	0.0493	False
2428	278.6	500	0.0652	0.0095	0.0557	False
2429	214.1	500	0.0887	0.0459	0.0428	False
2430	214.7	500	0.1011	0.0581	0.0429	False
2431	234.3	500	0.0704	0.0235	0.0469	False
2432	166.2	500	0.0963	0.0630	0.0332	False
2433	353.8	500	0.0875	0.0167	0.0708	False
2434	186.8	500	0.1096	0.0722	0.0374	False
2435	387.5	500	0.0960	0.0185	0.0775	False
2436	157.2	500	0.0439	0.0124	0.0314	False
2437	115.9	500	0.0414	0.0182	0.0232	False
2438	264.8	500	0.0792	0.0262	0.0530	False
2439	115.3	500	0.0456	0.0226	0.0231	False
2440	179.9	500	0.0400	0.0040	0.0360	False
2441	12.2	500	0.0360	0.0336	0.0024	False
2442	310.3	500	0.0787	0.0166	0.0621	False
2443	30.0	500	0.0220	0.0160	0.0060	False
2444	280.1	500	0.0974	0.0414	0.0560	False
2445	168.4	500	0.0965	0.0628	0.0337	False
2446	316.6	500	0.0950	0.0317	0.0633	False
2447	143.1	500	0.0416	0.0130	0.0286	False
2448	171.6	500	0.1148	0.0804	0.0343	False
2449	-19.5	500	0.0261	0.0300	-0.0039	False
2450	176.0	500	0.1010	0.0658	0.0352	False
2451	230.7	500	0.0863	0.0402	0.0461	False
2452	60.4	500	0.0422	0.0301	0.0121	False
2453	267.3	500	0.0787	0.0252	0.0535	False
2454	418.0	500	0.1034	0.0198	0.0836	False
2455	364.2	500	0.1011	0.0283	0.0728	False
2456	223.8	500	0.0901	0.0454	0.0448	False
2457	102.8	500	0.0458	0.0253	0.0206	False
2458	-112.9	500	0.0129	0.0355	-0.0226	False
2459	277.1	500	0.0773	0.0218	0.0554	False
2460	432.2	500	0.1034	0.0170	0.0864	False
2461	5.8	500	0.0322	0.0310	0.0012	False
2462	276.4	500	0.0848	0.0296	0.0553	False
2463	286.6	500	0.0987	0.0414	0.0573	False
2464	262.8	500	0.0890	0.0365	0.0526	False
2465	179.1	500	0.0902	0.0544	0.0358	False
2466	-23.7	500	0.0203	0.0250	-0.0047	False
2467	175.3	500	0.0677	0.0327	0.0351	False
2468	162.1	500	0.0616	0.0291	0.0324	False
2469	90.8	500	0.0563	0.0382	0.0182	False
2470	709.1	201	0.0949	0.0030	0.0919	True
2471	278.7	500	0.0817	0.0259	0.0557	False
2472	175.0	500	0.0850	0.0500	0.0350	False
2473	113.1	500	0.0618	0.0392	0.0226	False
2474	367.5	500	0.0983	0.0248	0.0735	False
2475	-7.2	500	0.0447	0.0461	-0.0014	False
2476	46.0	500	0.0708	0.0615	0.0092	False
2477	139.5	500	0.0586	0.0307	0.0279	False
2478	24.1	500	0.0346	0.0297	0.0048	False
2479	107.9	500	0.0349	0.0133	0.0216	False
2480	285.2	500	0.0809	0.0239	0.0570	False
2481	204.6	500	0.0748	0.0339	0.0409	False
2482	173.0	500	0.0613	0.0267	0.0346	False
2483	69.4	500	0.0716	0.0577	0.0139	False
2484	281.6	500	0.1050	0.0487	0.0563	False
2485	99.4	500	0.1083	0.0884	0.0199	False
2486	-62.8	500	0.0217	0.0343	-0.0126	False
2487	273.7	500	0.0902	0.0355	0.0547	False
2488	179.9	500	0.0683	0.0323	0.0360	False
2489	22.7	500	0.0720	0.0675	0.0045	False
2490	250.1	500	0.1005	0.0505	0.0500	False
2491	65.4	500	0.0488	0.0357	0.0131	False
2492	-115.7	500	0.0536	0.0767	-0.0231	False
2493	211.1	500	0.1083	0.0660	0.0422	False
2494	139.3	500	0.0432	0.0153	0.0279	False
2495	113.1	500	0.0436	0.0210	0.0226	False
2496	191.2	500	0.0567	0.0185	0.0382	False
2497	269.8	500	0.0573	0.0034	0.0540	False
2498	153.3	500	0.0801	0.0494	0.0307	False
2499	258.3	500	0.0924	0.0408	0.0517	False
2500	72.6	500	0.0993	0.0847	0.0145	False
2501	133.4	500	0.0909	0.0642	0.0267	False
2502	-62.6	500	0.0589	0.0714	-0.0125	False
2503	111.8	500	0.0542	0.0318	0.0224	False
2504	-26.9	500	0.0620	0.0674	-0.0054	False
2505	86.5	500	0.1061	0.0888	0.0173	False
2506	103.6	500	0.0805	0.0597	0.0207	False
2507	491.3	500	0.1116	0.0133	0.0983	False
2508	114.5	500	0.1052	0.0823	0.0229	False
2509	131.4	500	0.0788	0.0526	0.0263	False
2510	-2.0	500	0.0212	0.0216	-0.0004	False
2511	341.9	500	0.1033	0.0349	0.0684	False
2512	-52.7	500	0.0326	0.0431	-0.0105	False
2513	41.1	500	0.0205	0.0123	0.0082	False
2514	38.4	500	0.0585	0.0508	0.0077	False
2515	27.0	500	0.0608	0.0554	0.0054	False
2516	195.9	500	0.1119	0.0727	0.0392	False
2517	2.5	500	0.0183	0.0178	0.0005	False
