HYPERPARAMS
version: 5	h1_size: 512	h2_size: None	npop: 50	sigma: 0.1	 alpha: 0.03
ENVIRONMENT
delta_l: 0.0001	max_steps: 500	goal_eps: 0.003


ep	reward	steps	start_d	end_d	covered	info
114	-419.7	500	0.0916	0.0756	0.0161	False
115	-404.1	500	0.0604	0.0412	0.0192	False
116	-281.5	500	0.0670	0.0233	0.0437	False
117	-327.7	500	0.0548	0.0203	0.0345	False
118	-431.8	500	0.0878	0.0741	0.0136	False
119	-569.8	500	0.0333	0.0473	-0.0140	False
120	-171.6	500	0.0964	0.0307	0.0657	False
121	-352.9	500	0.0751	0.0457	0.0294	False
122	-450.3	500	0.0304	0.0204	0.0099	False
123	-437.4	500	0.0907	0.0782	0.0125	False
124	-315.1	500	0.0467	0.0097	0.0370	False
125	-132.7	500	0.0868	0.0134	0.0735	False
126	-449.1	500	0.0352	0.0250	0.0102	False
127	-326.2	500	0.0607	0.0259	0.0348	False
128	-476.1	500	0.0625	0.0578	0.0048	False
129	-97.3	500	0.1037	0.0232	0.0805	False
130	-323.1	500	0.0691	0.0337	0.0354	False
131	-523.0	500	0.0437	0.0483	-0.0046	False
132	-388.6	500	0.0545	0.0322	0.0223	False
133	-518.7	500	0.0382	0.0420	-0.0037	False
134	-187.9	500	0.0890	0.0266	0.0624	False
135	-549.5	500	0.0215	0.0314	-0.0099	False
136	-563.4	500	0.0183	0.0310	-0.0127	False
137	-328.5	500	0.0819	0.0476	0.0343	False
138	-412.7	500	0.0805	0.0631	0.0175	False
139	-513.9	500	0.0162	0.0190	-0.0028	False
140	-281.1	500	0.0987	0.0549	0.0438	False
141	-276.5	500	0.0554	0.0107	0.0447	False
142	-167.6	500	0.0866	0.0202	0.0665	False
143	-377.7	500	0.1043	0.0799	0.0245	False
144	-391.1	500	0.0648	0.0430	0.0218	False
145	-521.6	500	0.0509	0.0552	-0.0043	False
146	-175.2	500	0.0870	0.0221	0.0650	False
147	-170.9	500	0.0945	0.0287	0.0658	False
148	-621.2	500	0.0203	0.0446	-0.0242	False
149	-365.3	500	0.1063	0.0794	0.0269	False
150	-100.9	500	0.1007	0.0209	0.0798	False
151	-512.4	500	0.0379	0.0404	-0.0025	False
152	-327.7	500	0.0531	0.0186	0.0345	False
153	-470.6	500	0.0707	0.0648	0.0059	False
154	-98.1	500	0.0935	0.0131	0.0804	False
155	-267.4	500	0.1082	0.0617	0.0465	False
156	-461.5	500	0.0373	0.0296	0.0077	False
157	-309.5	500	0.0789	0.0408	0.0381	False
158	-240.1	500	0.1028	0.0508	0.0520	False
159	-310.9	500	0.0852	0.0474	0.0378	False
160	-400.3	500	0.0479	0.0279	0.0199	False
161	-317.8	500	0.0583	0.0219	0.0364	False
162	-280.6	500	0.0704	0.0265	0.0439	False
163	-264.3	500	0.1032	0.0561	0.0471	False
164	-355.1	500	0.0602	0.0312	0.0290	False
165	-316.4	500	0.0681	0.0313	0.0367	False
166	-452.0	500	0.0689	0.0593	0.0096	False
167	-405.8	500	0.1033	0.0845	0.0188	False
168	-545.3	500	0.0256	0.0347	-0.0091	False
169	-330.9	500	0.0722	0.0384	0.0338	False
170	-251.9	500	0.0867	0.0371	0.0496	False
171	-401.6	500	0.0788	0.0591	0.0197	False
172	-362.9	500	0.0382	0.0108	0.0274	False
173	-431.2	500	0.0333	0.0195	0.0138	False
174	-98.1	500	0.1030	0.0227	0.0804	False
175	-283.0	500	0.0696	0.0262	0.0434	False
176	-514.5	500	0.0394	0.0423	-0.0029	False
177	-302.0	500	0.0477	0.0081	0.0396	False
178	-115.8	500	0.0951	0.0183	0.0768	False
179	-389.6	500	0.0675	0.0454	0.0221	False
180	-700.8	500	0.0447	0.0849	-0.0402	False
181	-460.0	500	0.0501	0.0421	0.0080	False
182	-353.8	500	0.0834	0.0541	0.0292	False
183	-289.9	500	0.0796	0.0376	0.0420	False
184	-384.5	500	0.1111	0.0880	0.0231	False
185	-494.4	500	0.0618	0.0607	0.0011	False
186	-588.3	500	0.0235	0.0412	-0.0177	False
187	-490.2	500	0.0459	0.0439	0.0020	False
188	-295.2	500	0.0899	0.0489	0.0410	False
189	-377.4	500	0.0572	0.0326	0.0245	False
190	-364.8	500	0.0717	0.0447	0.0270	False
191	-410.6	500	0.0547	0.0368	0.0179	False
192	-309.0	500	0.1131	0.0749	0.0382	False
193	-472.9	500	0.0402	0.0347	0.0054	False
194	-334.9	500	0.0789	0.0459	0.0330	False
195	-482.9	500	0.0506	0.0472	0.0034	False
196	-511.7	500	0.0569	0.0593	-0.0023	False
197	-275.3	500	0.0815	0.0366	0.0449	False
198	-273.9	500	0.0797	0.0345	0.0452	False
199	-582.8	500	0.0309	0.0475	-0.0166	False
200	-418.7	500	0.0726	0.0563	0.0163	False
201	-502.5	500	0.0492	0.0497	-0.0005	False
202	-238.4	500	0.0971	0.0448	0.0523	False
203	-179.3	500	0.1045	0.0403	0.0641	False
204	-279.7	500	0.0754	0.0314	0.0441	False
205	-178.2	500	0.0847	0.0204	0.0644	False
206	-554.7	500	0.0216	0.0325	-0.0109	False
207	-137.6	500	0.0852	0.0128	0.0725	False
208	-256.0	500	0.0840	0.0352	0.0488	False
209	-448.7	500	0.0291	0.0189	0.0103	False
210	-349.9	500	0.0930	0.0630	0.0300	False
211	-501.3	500	0.0340	0.0342	-0.0003	False
212	-170.3	500	0.0797	0.0137	0.0659	False
213	-371.6	500	0.0957	0.0700	0.0257	False
214	-553.8	500	0.0363	0.0471	-0.0108	False
215	-268.6	500	0.1012	0.0550	0.0463	False
216	-533.4	500	0.0381	0.0448	-0.0067	False
217	-261.9	500	0.0745	0.0268	0.0476	False
218	-271.3	500	0.1001	0.0544	0.0457	False
219	-393.3	500	0.0417	0.0204	0.0213	False
220	-552.3	500	0.0634	0.0738	-0.0105	False
221	-384.6	500	0.0824	0.0593	0.0231	False
222	-235.7	500	0.0799	0.0271	0.0529	False
223	-306.1	500	0.0636	0.0248	0.0388	False
224	-269.4	500	0.0694	0.0233	0.0461	False
225	-447.1	500	0.0631	0.0525	0.0106	False
226	-316.0	500	0.0649	0.0281	0.0368	False
227	-420.7	500	0.0796	0.0638	0.0159	False
228	-363.1	500	0.0593	0.0319	0.0274	False
229	-659.6	500	0.0331	0.0650	-0.0319	False
230	-259.1	500	0.0801	0.0319	0.0482	False
231	-232.5	500	0.0799	0.0263	0.0535	False
232	-548.1	500	0.0828	0.0924	-0.0096	False
233	-114.7	500	0.0835	0.0065	0.0771	False
234	-238.6	500	0.0646	0.0123	0.0523	False
235	-293.0	500	0.0908	0.0494	0.0414	False
236	-124.1	500	0.0957	0.0206	0.0752	False
237	-567.1	500	0.0228	0.0363	-0.0134	False
238	-425.0	500	0.0564	0.0414	0.0150	False
239	-188.0	500	0.0906	0.0282	0.0624	False
240	-163.5	500	0.0897	0.0224	0.0673	False
241	-436.7	500	0.0748	0.0622	0.0127	False
242	-217.9	500	0.0718	0.0154	0.0564	False
243	-213.7	500	0.0791	0.0218	0.0573	False
244	-207.0	500	0.0894	0.0308	0.0586	False
245	-443.8	500	0.0880	0.0768	0.0112	False
246	-478.2	500	0.0394	0.0350	0.0044	False
247	-376.1	500	0.0825	0.0577	0.0248	False
248	-161.0	500	0.1020	0.0342	0.0678	False
249	-407.4	500	0.1060	0.0875	0.0185	False
250	-325.0	500	0.1023	0.0673	0.0350	False
251	-457.7	500	0.0239	0.0154	0.0085	False
252	303.9	354	0.0844	0.0030	0.0814	True
253	-234.7	500	0.0792	0.0261	0.0531	False
254	-154.1	500	0.1104	0.0412	0.0692	False
255	-150.0	500	0.1080	0.0380	0.0700	False
256	-446.3	500	0.0330	0.0222	0.0107	False
257	-429.9	500	0.0491	0.0351	0.0140	False
258	-281.1	500	0.0609	0.0171	0.0438	False
259	-220.1	500	0.0793	0.0233	0.0560	False
260	-469.4	500	0.0493	0.0432	0.0061	False
261	-561.6	500	0.0092	0.0215	-0.0123	False
262	-253.3	500	0.0707	0.0214	0.0493	False
263	-377.0	500	0.0533	0.0287	0.0246	False
264	-104.4	500	0.1066	0.0274	0.0791	False
265	-133.3	500	0.0920	0.0187	0.0733	False
266	-313.4	500	0.0599	0.0226	0.0373	False
267	-296.5	500	0.0678	0.0271	0.0407	False
268	-153.7	500	0.0947	0.0255	0.0693	False
269	-314.1	500	0.0651	0.0279	0.0372	False
270	-132.7	500	0.0845	0.0110	0.0735	False
271	-193.7	500	0.0819	0.0206	0.0613	False
272	-375.8	500	0.0685	0.0436	0.0248	False
273	-370.7	500	0.0527	0.0268	0.0259	False
274	-61.8	500	0.1128	0.0251	0.0876	False
275	-485.5	500	0.0386	0.0357	0.0029	False
276	-396.3	500	0.0353	0.0145	0.0207	False
277	-502.6	500	0.0324	0.0329	-0.0005	False
278	-232.4	500	0.0967	0.0432	0.0535	False
279	-232.6	500	0.0929	0.0394	0.0535	False
280	-453.9	500	0.0370	0.0278	0.0092	False
281	-234.8	500	0.0783	0.0252	0.0530	False
282	-369.7	500	0.0931	0.0671	0.0261	False
283	-563.9	500	0.0752	0.0879	-0.0128	False
284	-405.5	500	0.0743	0.0554	0.0189	False
285	-527.7	500	0.0358	0.0414	-0.0055	False
286	-220.3	500	0.0948	0.0388	0.0559	False
287	-290.7	500	0.0625	0.0206	0.0419	False
288	-367.0	500	0.0807	0.0541	0.0266	False
289	-135.0	500	0.0993	0.0263	0.0730	False
290	-186.8	500	0.1093	0.0467	0.0626	False
291	-540.8	500	0.0386	0.0467	-0.0082	False
292	-353.1	500	0.0707	0.0413	0.0294	False
293	-465.2	500	0.0639	0.0569	0.0070	False
294	-161.4	500	0.0961	0.0283	0.0677	False
295	-344.2	500	0.0483	0.0171	0.0312	False
296	-284.8	500	0.0624	0.0194	0.0430	False
297	-364.0	500	0.0527	0.0255	0.0272	False
298	-50.1	500	0.1010	0.0111	0.0900	False
299	-372.7	500	0.0513	0.0258	0.0255	False
300	-186.7	500	0.0728	0.0102	0.0627	False
301	-529.3	500	0.0373	0.0432	-0.0059	False
302	-183.8	500	0.1112	0.0480	0.0632	False
303	-254.1	500	0.0701	0.0210	0.0492	False
304	-363.9	500	0.0570	0.0298	0.0272	False
305	-439.8	500	0.0747	0.0627	0.0120	False
306	-198.2	500	0.0946	0.0343	0.0604	False
307	-618.2	500	0.0067	0.0304	-0.0236	False
308	-346.9	500	0.1093	0.0787	0.0306	False
309	-150.4	500	0.1020	0.0321	0.0699	False
310	-224.4	500	0.0937	0.0386	0.0551	False
311	-397.0	500	0.0519	0.0313	0.0206	False
312	-485.8	500	0.0421	0.0393	0.0028	False
313	-317.2	500	0.0704	0.0338	0.0366	False
314	-240.6	500	0.1050	0.0532	0.0519	False
315	-253.3	500	0.0624	0.0130	0.0493	False
316	-387.7	500	0.0655	0.0430	0.0225	False
317	-501.3	500	0.0488	0.0491	-0.0003	False
318	-397.3	500	0.0624	0.0418	0.0205	False
319	-454.0	500	0.0310	0.0218	0.0092	False
320	-458.4	500	0.0330	0.0246	0.0083	False
321	-239.6	500	0.1133	0.0613	0.0521	False
322	-237.7	500	0.0767	0.0243	0.0525	False
323	-202.2	500	0.0873	0.0277	0.0596	False
324	-385.6	500	0.0572	0.0343	0.0229	False
325	-164.0	500	0.0903	0.0231	0.0672	False
326	-102.1	500	0.0965	0.0170	0.0796	False
327	-102.3	500	0.1115	0.0320	0.0795	False
328	-245.2	500	0.0785	0.0276	0.0510	False
329	-129.0	500	0.1016	0.0274	0.0742	False
330	-325.1	500	0.0577	0.0227	0.0350	False
331	-430.0	500	0.0518	0.0377	0.0140	False
332	-390.6	500	0.0538	0.0319	0.0219	False
333	-322.8	500	0.0862	0.0508	0.0354	False
334	-449.6	500	0.0667	0.0567	0.0101	False
335	7.6	500	0.1083	0.0068	0.1015	False
336	-106.5	500	0.1030	0.0243	0.0787	False
337	-444.0	500	0.0676	0.0564	0.0112	False
338	-394.8	500	0.0479	0.0268	0.0210	False
339	-446.4	500	0.0380	0.0272	0.0107	False
340	-374.3	500	0.0639	0.0388	0.0251	False
341	-407.0	500	0.0360	0.0174	0.0186	False
342	-370.6	500	0.0450	0.0191	0.0259	False
343	-458.6	500	0.0490	0.0407	0.0083	False
344	-380.7	500	0.0434	0.0196	0.0239	False
345	-530.8	500	0.0264	0.0325	-0.0062	False
346	-496.6	500	0.0620	0.0613	0.0007	False
347	-424.3	500	0.0450	0.0299	0.0151	False
348	-373.8	500	0.0569	0.0316	0.0252	False
349	-310.0	500	0.0657	0.0276	0.0380	False
350	-166.0	500	0.0987	0.0319	0.0668	False
351	-107.7	500	0.0936	0.0151	0.0785	False
352	-477.0	500	0.0438	0.0392	0.0046	False
353	-591.0	500	0.0302	0.0484	-0.0182	False
354	-86.1	500	0.1005	0.0178	0.0828	False
355	-336.2	500	0.0623	0.0296	0.0328	False
356	-89.2	500	0.0902	0.0081	0.0822	False
357	-81.5	500	0.0885	0.0048	0.0837	False
358	517.9	190	0.0945	0.0029	0.0916	True
359	-314.0	500	0.0591	0.0219	0.0372	False
360	-432.9	500	0.0561	0.0427	0.0134	False
361	-267.4	500	0.0754	0.0289	0.0465	False
362	-68.8	500	0.1195	0.0333	0.0862	False
363	-76.0	500	0.1086	0.0238	0.0848	False
364	-37.9	500	0.1122	0.0198	0.0924	False
365	-224.9	500	0.0880	0.0329	0.0550	False
366	-388.8	500	0.0437	0.0215	0.0222	False
367	-227.0	500	0.0805	0.0259	0.0546	False
368	-328.0	500	0.0601	0.0257	0.0344	False
369	-537.2	500	0.0186	0.0261	-0.0074	False
370	365.6	313	0.0886	0.0030	0.0857	True
371	-213.2	500	0.0999	0.0425	0.0574	False
372	-249.6	500	0.0708	0.0207	0.0501	False
373	262.1	20	0.0094	0.0030	0.0065	True
374	-552.0	500	0.0336	0.0440	-0.0104	False
375	-51.4	500	0.1106	0.0209	0.0897	False
376	-568.2	500	0.0074	0.0210	-0.0136	False
377	-370.9	500	0.0640	0.0382	0.0258	False
378	-494.3	500	0.0143	0.0132	0.0011	False
379	24.7	500	0.1091	0.0042	0.1049	False
380	-199.1	500	0.0787	0.0185	0.0602	False
381	-373.6	500	0.0659	0.0406	0.0253	False
382	-133.0	500	0.1015	0.0281	0.0734	False
383	-465.6	500	0.0417	0.0348	0.0069	False
384	-317.4	500	0.0735	0.0369	0.0365	False
385	-97.3	500	0.1052	0.0247	0.0805	False
386	-289.8	500	0.0775	0.0354	0.0420	False
387	-350.9	500	0.0458	0.0159	0.0298	False
388	-475.2	500	0.0493	0.0443	0.0050	False
389	473.5	136	0.0748	0.0030	0.0719	True
390	-393.8	500	0.0674	0.0462	0.0212	False
391	-355.5	500	0.0675	0.0386	0.0289	False
392	-447.7	500	0.0502	0.0398	0.0105	False
393	-207.2	500	0.0722	0.0136	0.0586	False
394	-33.2	500	0.1139	0.0205	0.0934	False
395	-451.2	500	0.0652	0.0554	0.0098	False
396	-291.8	500	0.0836	0.0420	0.0416	False
397	-293.1	500	0.0802	0.0389	0.0414	False
398	-613.6	500	0.0234	0.0461	-0.0227	False
399	-533.5	500	0.0464	0.0531	-0.0067	False
400	-194.4	500	0.1131	0.0520	0.0611	False
401	-103.9	500	0.0997	0.0205	0.0792	False
402	-398.2	500	0.0450	0.0246	0.0204	False
403	-438.2	500	0.0322	0.0199	0.0124	False
404	-176.3	500	0.0845	0.0198	0.0647	False
405	-388.2	500	0.0522	0.0298	0.0224	False
406	-288.4	500	0.0587	0.0163	0.0423	False
407	-290.3	500	0.0749	0.0330	0.0419	False
408	-610.6	500	0.0247	0.0468	-0.0221	False
409	-385.1	500	0.0902	0.0672	0.0230	False
410	-495.6	500	0.0519	0.0510	0.0009	False
411	-440.8	500	0.0427	0.0308	0.0118	False
412	-151.6	500	0.0990	0.0293	0.0697	False
413	-272.8	500	0.0959	0.0505	0.0454	False
414	-105.3	500	0.0910	0.0120	0.0789	False
415	-389.4	500	0.0597	0.0376	0.0221	False
416	-170.8	500	0.1041	0.0383	0.0658	False
417	-225.5	500	0.0978	0.0429	0.0549	False
418	-401.9	500	0.0626	0.0430	0.0196	False
419	-273.1	500	0.0789	0.0335	0.0454	False
420	-1.8	500	0.1159	0.0163	0.0996	False
421	-231.9	500	0.0827	0.0291	0.0536	False
422	-559.1	500	0.0224	0.0342	-0.0118	False
423	-425.2	500	0.0530	0.0380	0.0150	False
424	-296.6	500	0.0756	0.0349	0.0407	False
425	-127.1	500	0.0913	0.0167	0.0746	False
426	-199.5	500	0.1001	0.0400	0.0601	False
427	-515.8	500	0.0230	0.0262	-0.0032	False
428	-204.3	500	0.1019	0.0428	0.0591	False
429	-249.2	500	0.1042	0.0541	0.0502	False
430	-200.6	500	0.0781	0.0182	0.0599	False
431	-582.6	500	0.0284	0.0449	-0.0165	False
432	-274.3	500	0.0737	0.0286	0.0451	False
433	-279.1	500	0.0683	0.0241	0.0442	False
434	-202.8	500	0.0725	0.0131	0.0594	False
435	-330.0	500	0.0635	0.0295	0.0340	False
436	-156.3	500	0.1099	0.0412	0.0687	False
437	-284.3	500	0.0662	0.0231	0.0431	False
438	-203.9	500	0.1037	0.0445	0.0592	False
439	-258.7	500	0.0773	0.0290	0.0483	False
440	-476.6	500	0.0250	0.0203	0.0047	False
441	-247.5	500	0.0768	0.0263	0.0505	False
442	-282.7	500	0.0703	0.0268	0.0435	False
443	-597.6	500	0.0172	0.0368	-0.0195	False
444	-104.2	500	0.0841	0.0049	0.0792	False
445	8.9	500	0.1112	0.0094	0.1018	False
446	-335.1	500	0.0665	0.0336	0.0330	False
447	-349.6	500	0.0741	0.0441	0.0301	False
448	-316.8	500	0.0757	0.0390	0.0366	False
449	-496.3	500	0.0298	0.0290	0.0007	False
450	-363.1	500	0.0494	0.0221	0.0274	False
451	-616.8	500	0.0179	0.0412	-0.0234	False
452	-368.3	500	0.0920	0.0657	0.0263	False
453	-497.5	500	0.0308	0.0303	0.0005	False
454	-416.0	500	0.0528	0.0360	0.0168	False
455	-408.1	500	0.0457	0.0273	0.0184	False
456	-259.6	500	0.0730	0.0249	0.0481	False
457	-178.1	500	0.1047	0.0403	0.0644	False
458	-194.4	500	0.0783	0.0172	0.0611	False
459	-156.8	500	0.1069	0.0382	0.0686	False
460	-369.3	500	0.0482	0.0220	0.0261	False
461	-551.0	500	0.0138	0.0240	-0.0102	False
462	-174.3	500	0.0872	0.0221	0.0651	False
463	-291.3	500	0.1085	0.0668	0.0417	False
464	-270.1	500	0.0700	0.0240	0.0460	False
465	-444.6	500	0.0425	0.0314	0.0111	False
466	-424.8	500	0.0442	0.0292	0.0150	False
467	-446.5	500	0.0408	0.0301	0.0107	False
468	-490.6	500	0.0502	0.0484	0.0019	False
469	-61.6	500	0.1113	0.0237	0.0877	False
470	-373.5	500	0.0443	0.0190	0.0253	False
471	-600.7	500	0.0588	0.0789	-0.0201	False
472	-722.9	500	0.0293	0.0738	-0.0446	False
473	-509.5	500	0.0308	0.0327	-0.0019	False
474	-367.7	500	0.0601	0.0337	0.0265	False
475	-189.2	500	0.0835	0.0213	0.0622	False
476	-150.5	500	0.0854	0.0155	0.0699	False
477	-114.6	500	0.0921	0.0151	0.0771	False
478	-320.8	500	0.0743	0.0385	0.0358	False
479	-176.0	500	0.0840	0.0192	0.0648	False
480	-164.7	500	0.0953	0.0282	0.0671	False
481	-259.0	500	0.0628	0.0146	0.0482	False
482	-183.4	500	0.0779	0.0146	0.0633	False
483	-188.2	500	0.0835	0.0211	0.0624	False
484	-520.9	500	0.0150	0.0191	-0.0042	False
485	-158.2	500	0.1023	0.0339	0.0684	False
486	-208.6	500	0.0759	0.0176	0.0583	False
487	-167.7	500	0.0811	0.0147	0.0665	False
488	-179.5	500	0.1078	0.0437	0.0641	False
489	-232.9	500	0.0799	0.0265	0.0534	False
490	-566.2	500	0.0212	0.0344	-0.0132	False
491	-257.8	500	0.0956	0.0472	0.0484	False
492	-426.5	500	0.0369	0.0222	0.0147	False
493	-217.4	500	0.0931	0.0366	0.0565	False
494	-249.2	500	0.0606	0.0104	0.0502	False
495	-239.1	500	0.0792	0.0270	0.0522	False
496	-431.1	500	0.0249	0.0111	0.0138	False
497	-163.3	500	0.1063	0.0390	0.0673	False
498	-259.9	500	0.0787	0.0307	0.0480	False
499	-179.4	500	0.0946	0.0304	0.0641	False
500	-349.0	500	0.0467	0.0165	0.0302	False
501	-246.2	500	0.0749	0.0242	0.0508	False
502	-114.1	500	0.0990	0.0218	0.0772	False
503	-513.7	500	0.0753	0.0781	-0.0027	False
504	-263.6	500	0.0815	0.0343	0.0473	False
505	-331.8	500	0.1127	0.0790	0.0336	False
506	-619.1	500	0.0292	0.0530	-0.0238	False
507	-261.2	500	0.0946	0.0469	0.0478	False
508	-190.1	500	0.0817	0.0197	0.0620	False
509	-228.6	500	0.0897	0.0354	0.0543	False
510	-171.2	500	0.1058	0.0400	0.0658	False
511	-227.7	500	0.0880	0.0335	0.0545	False
512	-98.9	500	0.1060	0.0258	0.0802	False
513	-518.6	500	0.0200	0.0237	-0.0037	False
514	-508.1	500	0.0491	0.0507	-0.0016	False
515	-487.7	500	0.0174	0.0149	0.0025	False
516	-198.4	500	0.0941	0.0338	0.0603	False
517	-245.3	500	0.0620	0.0111	0.0509	False
518	-136.3	500	0.1018	0.0290	0.0727	False
519	-301.3	500	0.0677	0.0279	0.0397	False
520	-149.5	500	0.0850	0.0149	0.0701	False
521	-391.2	500	0.0554	0.0336	0.0218	False
522	-251.3	500	0.1185	0.0687	0.0497	False
523	-188.0	500	0.0837	0.0213	0.0624	False
524	-289.1	500	0.0642	0.0220	0.0422	False
525	-593.7	500	0.0477	0.0664	-0.0187	False
