HYPERPARAMS
version: 3	h1_size: 512	h2_size: 512	npop: 50	sigma: 0.1	 alpha: 0.03
ENVIRONMENT
delta_l: 0.0001	max_steps: 500	goal_eps: 0.003


ep	reward	steps	start_d	end_d	covered	info
48	56.6	500	0.0905	0.0792	0.0113	False
49	27.9	500	0.0683	0.0627	0.0056	False
50	54.2	500	0.0559	0.0450	0.0108	False
51	51.7	500	0.0745	0.0642	0.0103	False
52	30.2	500	0.0560	0.0499	0.0060	False
53	21.6	500	0.0726	0.0683	0.0043	False
54	92.1	500	0.0237	0.0052	0.0184	False
55	84.8	500	0.1105	0.0936	0.0170	False
56	37.4	500	0.0593	0.0518	0.0075	False
57	63.8	500	0.0870	0.0743	0.0128	False
58	3.2	500	0.0647	0.0641	0.0006	False
59	47.4	500	0.0674	0.0579	0.0095	False
60	19.1	500	0.0636	0.0597	0.0038	False
61	35.2	500	0.0545	0.0475	0.0070	False
62	23.2	500	0.0516	0.0469	0.0046	False
63	3.7	500	0.0433	0.0426	0.0007	False
64	-36.9	500	0.0425	0.0499	-0.0074	False
65	62.6	500	0.0688	0.0562	0.0125	False
66	-45.9	500	0.0340	0.0432	-0.0092	False
67	48.9	500	0.0648	0.0550	0.0098	False
68	48.5	500	0.0881	0.0784	0.0097	False
69	42.6	500	0.0396	0.0311	0.0085	False
70	-31.3	500	0.0279	0.0342	-0.0063	False
71	47.7	500	0.0526	0.0430	0.0095	False
72	-32.1	500	0.0478	0.0542	-0.0064	False
73	5.3	500	0.0489	0.0478	0.0011	False
74	34.1	500	0.0468	0.0400	0.0068	False
75	-88.2	500	0.0292	0.0468	-0.0176	False
76	-20.9	500	0.0555	0.0597	-0.0042	False
77	-22.2	500	0.0534	0.0579	-0.0044	False
78	40.0	500	0.0700	0.0620	0.0080	False
79	58.1	500	0.0862	0.0746	0.0116	False
80	85.2	500	0.1080	0.0909	0.0170	False
81	30.4	500	0.0720	0.0659	0.0061	False
82	64.0	500	0.0934	0.0806	0.0128	False
83	35.2	500	0.0777	0.0707	0.0070	False
84	47.9	500	0.0695	0.0599	0.0096	False
85	43.2	500	0.0717	0.0631	0.0086	False
86	30.0	500	0.0767	0.0707	0.0060	False
87	87.4	500	0.1098	0.0923	0.0175	False
88	24.0	500	0.0566	0.0518	0.0048	False
89	-60.9	500	0.0166	0.0288	-0.0122	False
90	-25.2	500	0.0139	0.0189	-0.0050	False
91	81.9	500	0.0952	0.0788	0.0164	False
92	48.8	500	0.0767	0.0669	0.0098	False
93	50.5	500	0.0421	0.0320	0.0101	False
94	41.3	500	0.0726	0.0643	0.0083	False
95	23.9	500	0.0736	0.0688	0.0048	False
96	3.6	500	0.0583	0.0576	0.0007	False
97	32.9	500	0.0624	0.0558	0.0066	False
98	-22.8	500	0.0549	0.0595	-0.0046	False
99	91.5	500	0.1144	0.0961	0.0183	False
100	60.7	500	0.0857	0.0736	0.0121	False
101	71.0	500	0.0935	0.0793	0.0142	False
102	21.1	500	0.0455	0.0413	0.0042	False
103	79.7	500	0.1036	0.0877	0.0159	False
104	51.1	500	0.0772	0.0669	0.0102	False
105	-42.3	500	0.0326	0.0410	-0.0085	False
106	-18.2	500	0.0387	0.0424	-0.0036	False
107	41.9	500	0.0818	0.0734	0.0084	False
108	49.7	500	0.0582	0.0483	0.0099	False
109	-57.7	500	0.0204	0.0320	-0.0115	False
110	112.1	500	0.1046	0.0822	0.0224	False
111	96.2	500	0.0924	0.0731	0.0192	False
112	66.0	500	0.0881	0.0749	0.0132	False
113	246.4	500	0.0818	0.0325	0.0493	False
114	59.5	500	0.0800	0.0681	0.0119	False
115	13.7	500	0.0704	0.0676	0.0027	False
116	72.8	500	0.0992	0.0846	0.0146	False
117	54.8	500	0.0893	0.0784	0.0110	False
118	356.1	500	0.1026	0.0313	0.0712	False
119	78.2	500	0.0961	0.0804	0.0156	False
120	34.1	500	0.0636	0.0568	0.0068	False
121	290.0	500	0.0917	0.0337	0.0580	False
122	63.1	500	0.0891	0.0764	0.0126	False
123	-84.5	500	0.0268	0.0437	-0.0169	False
124	57.7	500	0.0678	0.0563	0.0115	False
125	-4.9	500	0.0579	0.0589	-0.0010	False
126	85.6	500	0.1000	0.0829	0.0171	False
127	45.7	500	0.0718	0.0626	0.0091	False
128	354.1	500	0.0964	0.0256	0.0708	False
129	86.0	500	0.0261	0.0089	0.0172	False
130	78.8	500	0.0983	0.0825	0.0158	False
131	49.0	500	0.0510	0.0412	0.0098	False
132	129.1	500	0.1102	0.0844	0.0258	False
133	114.7	500	0.0771	0.0542	0.0229	False
134	63.9	500	0.0899	0.0772	0.0128	False
135	-46.9	500	0.0384	0.0478	-0.0094	False
136	73.1	500	0.0918	0.0772	0.0146	False
137	275.7	500	0.0948	0.0397	0.0551	False
138	89.5	500	0.1118	0.0939	0.0179	False
139	236.8	500	0.0805	0.0331	0.0474	False
140	149.6	500	0.0824	0.0525	0.0299	False
141	103.2	500	0.0879	0.0672	0.0206	False
142	323.4	500	0.0938	0.0291	0.0647	False
143	289.4	500	0.0947	0.0368	0.0579	False
144	42.4	500	0.0314	0.0229	0.0085	False
145	-32.7	500	0.0379	0.0444	-0.0065	False
146	6.3	500	0.0393	0.0381	0.0013	False
147	542.2	500	0.1127	0.0042	0.1084	False
148	69.3	500	0.0928	0.0790	0.0139	False
149	672.1	173	0.0877	0.0030	0.0847	True
150	49.2	500	0.0934	0.0835	0.0098	False
151	26.7	500	0.0720	0.0667	0.0053	False
152	89.3	500	0.1134	0.0956	0.0179	False
153	194.4	500	0.0786	0.0398	0.0389	False
154	-23.9	500	0.0228	0.0276	-0.0048	False
155	34.9	500	0.0667	0.0597	0.0070	False
156	60.0	500	0.0705	0.0585	0.0120	False
157	26.5	500	0.0699	0.0647	0.0053	False
158	-59.1	500	0.0256	0.0374	-0.0118	False
159	36.9	500	0.0515	0.0441	0.0074	False
160	64.4	500	0.0885	0.0756	0.0129	False
161	-3.8	500	0.0485	0.0492	-0.0008	False
162	127.0	500	0.0581	0.0327	0.0254	False
163	40.1	500	0.0587	0.0507	0.0080	False
164	34.8	500	0.0643	0.0573	0.0070	False
165	52.1	500	0.0856	0.0752	0.0104	False
166	50.5	500	0.0445	0.0344	0.0101	False
167	55.0	500	0.0759	0.0649	0.0110	False
168	34.2	500	0.0604	0.0535	0.0068	False
169	178.1	500	0.0630	0.0274	0.0356	False
170	4.7	500	0.0476	0.0466	0.0009	False
171	374.7	500	0.1059	0.0309	0.0749	False
172	168.9	500	0.0702	0.0365	0.0338	False
173	276.4	500	0.0775	0.0222	0.0553	False
174	56.6	500	0.0815	0.0702	0.0113	False
175	71.1	500	0.0910	0.0768	0.0142	False
176	153.1	500	0.0639	0.0333	0.0306	False
177	-10.8	500	0.0310	0.0331	-0.0022	False
178	62.0	500	0.0817	0.0693	0.0124	False
179	286.4	500	0.0888	0.0315	0.0573	False
180	163.4	500	0.0660	0.0333	0.0327	False
181	213.9	500	0.0754	0.0326	0.0428	False
182	68.3	500	0.0847	0.0710	0.0137	False
183	53.6	500	0.0836	0.0729	0.0107	False
184	52.2	500	0.0430	0.0326	0.0104	False
185	-24.8	500	0.0453	0.0503	-0.0050	False
186	13.9	500	0.0675	0.0647	0.0028	False
187	-15.8	500	0.0524	0.0555	-0.0032	False
188	464.2	500	0.1129	0.0201	0.0928	False
189	268.5	500	0.0888	0.0351	0.0537	False
190	257.5	500	0.0944	0.0429	0.0515	False
191	349.5	500	0.0883	0.0184	0.0699	False
192	83.9	500	0.0416	0.0248	0.0168	False
193	84.4	500	0.1018	0.0849	0.0169	False
194	66.4	500	0.0880	0.0747	0.0133	False
195	84.6	500	0.1015	0.0846	0.0169	False
196	16.2	500	0.0656	0.0624	0.0032	False
197	-6.8	500	0.0381	0.0394	-0.0014	False
198	776.5	205	0.1086	0.0029	0.1057	True
199	62.0	500	0.0957	0.0833	0.0124	False
200	125.8	500	0.1179	0.0927	0.0252	False
201	44.8	500	0.0737	0.0647	0.0090	False
202	71.7	500	0.0956	0.0813	0.0143	False
203	92.3	500	0.0835	0.0650	0.0185	False
204	53.0	500	0.0721	0.0615	0.0106	False
205	0.9	500	0.0361	0.0359	0.0002	False
206	128.5	500	0.1043	0.0786	0.0257	False
207	68.0	500	0.0871	0.0735	0.0136	False
208	165.3	500	0.0903	0.0573	0.0331	False
209	21.0	500	0.0680	0.0638	0.0042	False
210	-9.4	500	0.0420	0.0439	-0.0019	False
211	28.3	500	0.0441	0.0384	0.0057	False
212	75.8	500	0.1061	0.0910	0.0152	False
213	244.9	500	0.0755	0.0265	0.0490	False
214	76.8	500	0.0939	0.0785	0.0154	False
215	48.2	500	0.0886	0.0789	0.0096	False
216	71.7	500	0.0478	0.0335	0.0143	False
217	78.0	500	0.1028	0.0872	0.0156	False
218	11.5	500	0.0624	0.0601	0.0023	False
219	341.3	500	0.1057	0.0374	0.0683	False
220	426.9	500	0.0994	0.0140	0.0854	False
221	59.4	500	0.0664	0.0545	0.0119	False
222	151.4	500	0.0869	0.0566	0.0303	False
223	138.9	500	0.0859	0.0581	0.0278	False
224	63.6	500	0.0822	0.0695	0.0127	False
225	69.9	500	0.0884	0.0745	0.0140	False
226	205.7	500	0.0919	0.0507	0.0411	False
227	61.7	500	0.0746	0.0622	0.0123	False
228	145.2	500	0.0726	0.0435	0.0290	False
229	93.8	500	0.0932	0.0744	0.0188	False
230	246.4	500	0.0596	0.0103	0.0493	False
231	81.1	500	0.0761	0.0599	0.0162	False
232	38.4	500	0.0389	0.0312	0.0077	False
233	80.8	500	0.0518	0.0357	0.0162	False
234	52.3	500	0.0859	0.0754	0.0105	False
235	-95.0	500	0.0210	0.0400	-0.0190	False
236	269.7	500	0.1055	0.0516	0.0539	False
237	-28.2	500	0.0407	0.0464	-0.0056	False
238	272.2	500	0.0755	0.0210	0.0544	False
239	275.4	500	0.0842	0.0291	0.0551	False
240	39.9	500	0.0778	0.0698	0.0080	False
241	129.2	500	0.1033	0.0775	0.0258	False
242	254.0	500	0.1053	0.0545	0.0508	False
243	-101.6	500	0.0255	0.0458	-0.0203	False
244	80.5	500	0.1024	0.0863	0.0161	False
245	-47.4	500	0.0379	0.0474	-0.0095	False
246	48.3	500	0.0679	0.0583	0.0097	False
247	404.9	500	0.1026	0.0216	0.0810	False
248	305.0	500	0.0927	0.0317	0.0610	False
249	64.4	500	0.0808	0.0679	0.0129	False
250	-38.1	500	0.0427	0.0503	-0.0076	False
251	260.9	500	0.0859	0.0337	0.0522	False
252	38.7	500	0.0719	0.0642	0.0077	False
253	85.2	500	0.1098	0.0928	0.0170	False
254	-80.3	500	0.0240	0.0401	-0.0161	False
255	34.7	500	0.0611	0.0542	0.0069	False
256	27.3	500	0.0448	0.0394	0.0055	False
257	60.5	500	0.0885	0.0764	0.0121	False
258	149.3	500	0.0713	0.0415	0.0299	False
259	68.3	500	0.1027	0.0891	0.0137	False
260	60.4	500	0.0887	0.0766	0.0121	False
261	289.4	500	0.0698	0.0119	0.0579	False
262	46.0	500	0.0813	0.0721	0.0092	False
263	281.6	500	0.0933	0.0370	0.0563	False
264	-109.0	500	0.0242	0.0460	-0.0218	False
265	112.5	500	0.1110	0.0885	0.0225	False
266	-59.7	500	0.0359	0.0478	-0.0119	False
267	83.5	500	0.0839	0.0672	0.0167	False
268	45.5	500	0.0592	0.0501	0.0091	False
269	77.0	500	0.0898	0.0744	0.0154	False
270	122.1	500	0.0489	0.0245	0.0244	False
271	225.7	500	0.0959	0.0508	0.0451	False
272	79.9	500	0.0739	0.0579	0.0160	False
273	241.2	500	0.1088	0.0606	0.0482	False
274	72.5	500	0.0942	0.0797	0.0145	False
275	144.0	500	0.0763	0.0475	0.0288	False
276	371.9	500	0.0986	0.0242	0.0744	False
277	304.9	500	0.0782	0.0173	0.0610	False
278	73.7	500	0.0598	0.0451	0.0147	False
279	166.6	500	0.0801	0.0468	0.0333	False
280	52.3	500	0.0340	0.0236	0.0105	False
281	11.5	500	0.0403	0.0380	0.0023	False
282	414.2	500	0.0904	0.0076	0.0828	False
283	133.4	500	0.0662	0.0396	0.0267	False
284	244.1	500	0.0780	0.0292	0.0488	False
285	251.1	500	0.0898	0.0395	0.0502	False
286	260.9	500	0.0838	0.0316	0.0522	False
287	57.5	500	0.0755	0.0640	0.0115	False
288	1.0	500	0.0498	0.0496	0.0002	False
289	203.6	500	0.0825	0.0418	0.0407	False
290	93.2	500	0.1113	0.0926	0.0186	False
291	192.9	500	0.0809	0.0423	0.0386	False
292	23.7	500	0.0343	0.0296	0.0047	False
293	183.4	500	0.0676	0.0309	0.0367	False
294	-77.0	500	0.0341	0.0495	-0.0154	False
295	157.4	500	0.0613	0.0298	0.0315	False
296	-69.9	500	0.0095	0.0235	-0.0140	False
297	51.5	500	0.0856	0.0753	0.0103	False
298	31.3	500	0.0734	0.0672	0.0063	False
299	193.6	500	0.1122	0.0735	0.0387	False
300	258.3	500	0.0790	0.0273	0.0517	False
301	152.8	500	0.0760	0.0454	0.0306	False
302	111.2	500	0.0875	0.0653	0.0222	False
303	279.6	500	0.0787	0.0228	0.0559	False
304	61.3	500	0.0614	0.0491	0.0123	False
305	418.3	500	0.0992	0.0155	0.0837	False
306	266.4	500	0.0997	0.0464	0.0533	False
307	219.9	500	0.1070	0.0630	0.0440	False
308	65.6	500	0.0975	0.0844	0.0131	False
309	-32.6	500	0.0361	0.0426	-0.0065	False
310	154.6	500	0.0840	0.0531	0.0309	False
311	432.0	500	0.1074	0.0210	0.0864	False
312	381.6	500	0.1065	0.0302	0.0763	False
313	127.4	500	0.0727	0.0472	0.0255	False
314	115.5	500	0.0596	0.0365	0.0231	False
315	96.4	500	0.1077	0.0884	0.0193	False
316	137.0	500	0.0676	0.0402	0.0274	False
317	29.5	500	0.0633	0.0574	0.0059	False
318	68.4	500	0.0916	0.0779	0.0137	False
319	-72.7	500	0.0216	0.0361	-0.0145	False
320	71.0	500	0.0590	0.0448	0.0142	False
321	61.8	500	0.0797	0.0674	0.0124	False
322	193.9	500	0.0819	0.0431	0.0388	False
323	-21.4	500	0.0327	0.0370	-0.0043	False
324	51.0	500	0.1056	0.0954	0.0102	False
325	40.7	500	0.0446	0.0365	0.0081	False
326	292.5	500	0.0779	0.0194	0.0585	False
327	73.5	500	0.0752	0.0605	0.0147	False
328	22.7	500	0.0478	0.0433	0.0045	False
329	58.4	500	0.0706	0.0589	0.0117	False
330	10.6	500	0.0588	0.0567	0.0021	False
331	229.5	500	0.0801	0.0342	0.0459	False
332	77.0	500	0.0876	0.0722	0.0154	False
333	-19.8	500	0.0539	0.0579	-0.0040	False
334	224.8	500	0.1106	0.0656	0.0450	False
335	95.1	500	0.0529	0.0339	0.0190	False
336	65.4	500	0.0755	0.0624	0.0131	False
337	278.9	500	0.0711	0.0153	0.0558	False
338	59.7	500	0.0508	0.0389	0.0119	False
339	313.7	500	0.0846	0.0219	0.0627	False
340	-118.9	500	0.0220	0.0458	-0.0238	False
341	322.3	500	0.0869	0.0225	0.0645	False
342	15.9	500	0.0689	0.0657	0.0032	False
343	64.8	500	0.0865	0.0735	0.0130	False
344	59.0	500	0.0931	0.0813	0.0118	False
345	98.8	500	0.0475	0.0277	0.0198	False
346	-12.5	500	0.0348	0.0374	-0.0025	False
347	79.2	500	0.0969	0.0811	0.0158	False
348	197.1	500	0.0741	0.0347	0.0394	False
349	85.2	500	0.0988	0.0818	0.0170	False
350	109.3	500	0.0852	0.0633	0.0219	False
351	217.7	500	0.0736	0.0301	0.0435	False
352	51.0	500	0.0530	0.0428	0.0102	False
353	-53.0	500	0.0243	0.0349	-0.0106	False
354	347.8	500	0.0904	0.0208	0.0696	False
355	16.0	500	0.0622	0.0590	0.0032	False
356	193.5	500	0.0808	0.0421	0.0387	False
357	241.3	500	0.0739	0.0256	0.0483	False
358	89.3	500	0.1036	0.0857	0.0179	False
359	47.5	500	0.0485	0.0390	0.0095	False
360	47.1	500	0.0333	0.0239	0.0094	False
361	222.1	500	0.0739	0.0295	0.0444	False
362	174.0	500	0.0720	0.0372	0.0348	False
363	357.9	500	0.1060	0.0345	0.0716	False
364	336.8	500	0.0844	0.0171	0.0674	False
365	96.0	500	0.0805	0.0612	0.0192	False
366	356.6	500	0.0889	0.0176	0.0713	False
367	-35.6	500	0.0389	0.0461	-0.0071	False
368	71.6	500	0.0911	0.0768	0.0143	False
369	-92.9	500	0.0278	0.0463	-0.0186	False
370	157.8	500	0.0762	0.0446	0.0316	False
371	7.5	500	0.0443	0.0429	0.0015	False
372	239.4	500	0.1085	0.0606	0.0479	False
373	458.4	500	0.1108	0.0191	0.0917	False
374	-15.1	500	0.0453	0.0483	-0.0030	False
375	41.6	500	0.0748	0.0665	0.0083	False
376	599.8	116	0.0732	0.0030	0.0702	True
377	94.4	500	0.1069	0.0880	0.0189	False
378	10.9	500	0.0550	0.0528	0.0022	False
379	41.2	500	0.0347	0.0265	0.0082	False
380	65.2	500	0.0670	0.0539	0.0130	False
381	65.9	500	0.0882	0.0750	0.0132	False
382	97.6	500	0.0344	0.0149	0.0195	False
383	73.9	500	0.1023	0.0875	0.0148	False
384	-40.3	500	0.0468	0.0548	-0.0081	False
385	-10.2	500	0.0326	0.0346	-0.0020	False
386	48.0	500	0.0745	0.0649	0.0096	False
387	7.1	500	0.0303	0.0289	0.0014	False
388	290.5	500	0.0980	0.0399	0.0581	False
389	190.7	500	0.0732	0.0350	0.0381	False
390	57.3	500	0.0788	0.0673	0.0115	False
391	39.1	500	0.0735	0.0657	0.0078	False
392	42.8	500	0.0336	0.0250	0.0086	False
393	154.7	500	0.0720	0.0411	0.0309	False
394	-43.3	500	0.0333	0.0419	-0.0087	False
395	128.2	500	0.0661	0.0404	0.0256	False
396	93.4	500	0.0647	0.0460	0.0187	False
397	219.4	500	0.0691	0.0253	0.0439	False
398	32.8	500	0.0489	0.0423	0.0066	False
399	332.0	500	0.0804	0.0140	0.0664	False
400	159.7	500	0.0665	0.0346	0.0319	False
401	20.0	500	0.0648	0.0608	0.0040	False
402	164.3	500	0.0780	0.0451	0.0329	False
403	39.3	500	0.0678	0.0599	0.0079	False
404	40.3	500	0.0300	0.0220	0.0081	False
405	417.8	500	0.1087	0.0251	0.0836	False
406	206.3	500	0.0812	0.0399	0.0413	False
407	-37.4	500	0.0409	0.0484	-0.0075	False
408	0.3	500	0.0739	0.0739	0.0001	False
409	63.8	500	0.0636	0.0508	0.0128	False
410	-108.9	500	0.0225	0.0443	-0.0218	False
411	215.7	500	0.0859	0.0427	0.0431	False
412	55.4	500	0.0458	0.0347	0.0111	False
413	-84.3	500	0.0270	0.0438	-0.0169	False
414	-98.3	500	0.0984	0.1181	-0.0197	False
415	94.3	500	0.0496	0.0307	0.0189	False
416	-56.2	500	0.0547	0.0660	-0.0112	False
417	-30.5	500	0.0315	0.0376	-0.0061	False
418	250.6	500	0.0695	0.0193	0.0501	False
419	202.4	500	0.0648	0.0243	0.0405	False
420	-52.4	500	0.0157	0.0262	-0.0105	False
421	-20.4	500	0.0159	0.0200	-0.0041	False
422	238.4	500	0.0948	0.0471	0.0477	False
423	193.5	500	0.0582	0.0195	0.0387	False
424	367.9	500	0.1044	0.0309	0.0736	False
425	273.1	500	0.0761	0.0215	0.0546	False
426	14.2	500	0.0965	0.0936	0.0028	False
427	184.4	500	0.0597	0.0229	0.0369	False
428	144.0	500	0.0739	0.0451	0.0288	False
429	215.3	500	0.0687	0.0257	0.0431	False
430	-7.6	500	0.0451	0.0467	-0.0015	False
431	2.0	500	0.0286	0.0282	0.0004	False
432	244.2	500	0.0783	0.0295	0.0488	False
433	208.4	500	0.0668	0.0251	0.0417	False
434	148.9	500	0.0955	0.0657	0.0298	False
435	251.5	500	0.0714	0.0211	0.0503	False
436	54.8	500	0.0625	0.0516	0.0110	False
437	59.3	500	0.0628	0.0509	0.0119	False
438	-68.4	500	0.0128	0.0264	-0.0137	False
439	1.0	500	0.0391	0.0389	0.0002	False
440	199.6	500	0.0793	0.0394	0.0399	False
441	82.7	500	0.0997	0.0831	0.0165	False
442	206.8	500	0.0682	0.0268	0.0414	False
443	234.7	500	0.0933	0.0464	0.0469	False
444	13.2	500	0.0650	0.0623	0.0026	False
445	214.1	500	0.1103	0.0675	0.0428	False
446	34.3	500	0.0781	0.0712	0.0069	False
447	24.7	500	0.0670	0.0621	0.0049	False
448	20.5	500	0.0307	0.0266	0.0041	False
449	155.3	500	0.0705	0.0395	0.0311	False
450	48.8	500	0.0469	0.0371	0.0098	False
451	394.9	500	0.1034	0.0244	0.0790	False
452	49.1	500	0.0505	0.0407	0.0098	False
453	92.3	500	0.1057	0.0873	0.0185	False
454	332.6	500	0.0958	0.0293	0.0665	False
455	293.2	500	0.0998	0.0411	0.0586	False
456	102.5	500	0.0756	0.0551	0.0205	False
457	78.2	500	0.0344	0.0188	0.0156	False
458	172.8	500	0.0566	0.0220	0.0346	False
459	378.1	500	0.0919	0.0163	0.0756	False
460	60.1	500	0.0838	0.0718	0.0120	False
461	94.6	500	0.1090	0.0901	0.0189	False
462	198.1	500	0.1132	0.0736	0.0396	False
463	163.7	500	0.0490	0.0162	0.0327	False
464	194.5	500	0.0960	0.0571	0.0389	False
465	297.3	500	0.0824	0.0229	0.0595	False
466	61.1	500	0.0825	0.0703	0.0122	False
467	-47.3	500	0.0306	0.0401	-0.0095	False
468	73.3	500	0.0412	0.0265	0.0147	False
469	154.8	500	0.0827	0.0518	0.0310	False
470	67.1	500	0.0554	0.0420	0.0134	False
471	-16.3	500	0.0187	0.0220	-0.0033	False
472	346.6	500	0.0743	0.0050	0.0693	False
473	68.1	500	0.0916	0.0780	0.0136	False
474	265.6	500	0.0944	0.0412	0.0531	False
475	56.5	500	0.0766	0.0653	0.0113	False
476	11.4	500	0.0481	0.0458	0.0023	False
477	301.7	500	0.0986	0.0383	0.0603	False
478	50.0	500	0.0528	0.0428	0.0100	False
479	27.2	500	0.0444	0.0390	0.0054	False
480	425.2	500	0.1048	0.0198	0.0850	False
481	-13.1	500	0.0506	0.0532	-0.0026	False
482	33.2	500	0.0773	0.0706	0.0066	False
483	403.9	500	0.1081	0.0273	0.0808	False
484	301.2	500	0.0770	0.0168	0.0602	False
485	525.1	500	0.1134	0.0084	0.1050	False
486	45.5	500	0.0423	0.0332	0.0091	False
487	47.0	500	0.0507	0.0413	0.0094	False
488	186.6	500	0.1033	0.0659	0.0373	False
489	107.3	500	0.1063	0.0848	0.0215	False
490	-55.7	500	0.0242	0.0353	-0.0111	False
491	94.3	500	0.1176	0.0988	0.0189	False
492	17.9	500	0.0363	0.0327	0.0036	False
493	146.7	500	0.0905	0.0612	0.0293	False
494	306.4	500	0.0992	0.0380	0.0613	False
495	257.5	500	0.1075	0.0560	0.0515	False
496	184.0	500	0.0800	0.0432	0.0368	False
497	54.4	500	0.0866	0.0757	0.0109	False
498	12.7	500	0.0396	0.0371	0.0025	False
499	219.7	500	0.0731	0.0292	0.0439	False
500	287.8	500	0.0827	0.0251	0.0576	False
501	68.6	500	0.0811	0.0674	0.0137	False
502	84.6	500	0.1091	0.0922	0.0169	False
503	35.3	500	0.0678	0.0607	0.0071	False
504	88.1	500	0.1096	0.0920	0.0176	False
505	128.7	500	0.0582	0.0325	0.0257	False
506	15.8	500	0.0277	0.0246	0.0032	False
507	141.0	500	0.0613	0.0332	0.0282	False
508	492.1	500	0.1106	0.0122	0.0984	False
509	21.4	500	0.0382	0.0339	0.0043	False
510	-45.9	500	0.0360	0.0452	-0.0092	False
511	22.5	500	0.0599	0.0554	0.0045	False
512	140.7	500	0.0813	0.0531	0.0281	False
513	174.1	500	0.0867	0.0518	0.0348	False
514	134.1	500	0.0601	0.0333	0.0268	False
515	109.5	500	0.0813	0.0594	0.0219	False
516	-79.4	500	0.0501	0.0660	-0.0159	False
517	513.3	86	0.0559	0.0030	0.0529	True
518	45.9	500	0.0616	0.0524	0.0092	False
519	-6.4	500	0.0356	0.0369	-0.0013	False
520	246.9	500	0.0855	0.0361	0.0494	False
521	63.2	500	0.0915	0.0789	0.0126	False
522	145.9	500	0.0827	0.0535	0.0292	False
523	41.7	500	0.0761	0.0677	0.0083	False
524	-6.1	500	0.0387	0.0399	-0.0012	False
525	53.7	500	0.0845	0.0737	0.0107	False
526	124.6	500	0.0365	0.0115	0.0249	False
527	343.5	500	0.0767	0.0080	0.0687	False
528	282.4	500	0.0775	0.0210	0.0565	False
529	-49.4	500	0.0122	0.0221	-0.0099	False
530	67.2	500	0.0964	0.0829	0.0134	False
531	191.7	500	0.0913	0.0530	0.0383	False
532	165.3	500	0.0556	0.0225	0.0331	False
533	-6.2	500	0.0574	0.0587	-0.0012	False
534	39.0	500	0.0589	0.0511	0.0078	False
535	-67.0	500	0.0368	0.0502	-0.0134	False
536	535.1	500	0.1163	0.0093	0.1070	False
537	6.1	500	0.0154	0.0142	0.0012	False
538	98.6	500	0.0545	0.0347	0.0197	False
539	19.2	500	0.0413	0.0375	0.0038	False
540	110.9	500	0.1019	0.0797	0.0222	False
541	118.5	500	0.0510	0.0273	0.0237	False
542	244.9	500	0.0730	0.0240	0.0490	False
543	58.9	500	0.0843	0.0725	0.0118	False
